rate,churn,model,auc,share_to_dead,alive_ratio,true_alive_share
30,40,ParetoNBD_MLE,0.9754559473042949,0.0631730710659162,0.7043592324288606,0.4224137931034483
30,40,LSTM,0.9500379883697145,0.17276406204815703,0.6032447392158832,0.40520043336944744
30,40,Transformer,0.8145437012360831,0.33107792413622567,0.576228764648057,0.40520043336944744
30,40,ParetoNBD_MLE,0.9740266697836611,0.06526627042040396,0.6878945371077932,0.40520043336944744
30,60,LSTM,0.9670335065827775,0.33943725025772203,0.8478241060149586,0.2517241379310345
30,60,Transformer,0.8232154255132602,0.5256552484128073,0.39418664339625514,0.2517241379310345
30,60,ParetoNBD_MLE,0.9906290988924661,0.049238954238858504,0.6951591961226306,0.2517241379310345
30,60,LSTM,0.9626110273169097,0.3031343498113857,0.28975231453421774,0.2533783783783784
30,60,Transformer,0.8600904977375565,0.4148896882029127,0.6370798454933154,0.2533783783783784
30,60,ParetoNBD_MLE,0.9820043572984749,0.08539221343925453,0.7223941373186042,0.2533783783783784
30,60,LSTM,0.9794945159752027,0.2366172781494729,1.0701636185081074,0.26998841251448435
30,60,Transformer,0.8644560256148238,0.4494472383628487,0.7970833102496584,0.26998841251448435
30,60,ParetoNBD_MLE,0.9852306015396144,0.07078830413610893,0.8112985751739612,0.26998841251448435
30,60,LSTM,0.9705900713204426,0.30090209447848065,0.31111245514703734,0.21257142857142858
30,60,Transformer,0.879040061176397,0.5581846723164452,0.4477967770222151,0.21257142857142858
30,60,ParetoNBD_MLE,0.9799147900182593,0.10446831217480455,0.6703466485087819,0.21257142857142858
30,60,LSTM,0.9783424187928516,0.2723756689415084,0.8001193576400505,0.24856815578465064
30,60,Transformer,0.8570550466449365,0.45011241785516143,0.907385688805424,0.24856815578465064
30,60,ParetoNBD_MLE,0.9850651905136563,0.08498221470219859,0.6905137610914367,0.24856815578465064
30,60,LSTM,0.9837625178826895,0.18108101276151725,0.6986045339332949,0.2609182530795073
30,60,Transformer,0.8910976719989594,0.3521899788464756,0.5930064624419829,0.2609182530795073
30,60,ParetoNBD_MLE,0.9866855247756535,0.06687383492114338,0.700688728814799,0.2609182530795073
30,60,LSTM,0.9734564535913861,0.24491167132873976,0.8759342037156912,0.26497695852534564
30,60,Transformer,0.8693267002862204,0.47804528759624115,0.8003536361484698,0.26497695852534564
30,60,ParetoNBD_MLE,0.9796647130979964,0.10706312356224,0.7004998092147676,0.26497695852534564
30,60,LSTM,0.965070147983417,0.33506563553723545,0.9200365090150031,0.2629757785467128
30,60,Transformer,0.8386390467561705,0.4402842860168325,0.46669784185688534,0.2629757785467128
30,60,ParetoNBD_MLE,0.9866705103917854,0.06410639362287271,0.7272731609313258,0.2629757785467128
30,60,LSTM,0.9696693731255945,0.25509019045739545,0.585820652344017,0.24390243902439024
30,60,Transformer,0.8494294491990345,0.4908674512803781,0.9076200813709495,0.24390243902439024
30,60,ParetoNBD_MLE,0.9774339843464268,0.10099299678721883,0.7304566014772184,0.24390243902439024
30,60,LSTM,0.9678328574372259,0.36065629859169784,0.5512803039079955,0.24678362573099416
30,60,Transformer,0.9183347561155103,0.3323505872426929,0.8230903095721469,0.24678362573099416
30,60,ParetoNBD_MLE,0.9878499308233494,0.06041205501240164,0.6895024053296209,0.24678362573099416
30,80,LSTM,0.9615473729236471,0.5618883029925262,0.32455260307235384,0.10935441370223979
30,80,Transformer,0.9435374634633207,0.6667943444968559,0.7764774944128443,0.10935441370223979
30,80,ParetoNBD_MLE,0.989306337777144,0.1541052875520621,0.6487191462362061,0.10935441370223979
30,80,LSTM,0.9944705579343871,0.22624236107916187,0.34255569183717854,0.11308767471410419
30,80,Transformer,0.9081726280544734,0.6318071575115105,0.610953391895525,0.11308767471410419
30,80,ParetoNBD_MLE,0.9965390682849876,0.052769692163892906,0.6250502136129745,0.11308767471410419
30,80,LSTM,0.9858641536273115,0.1730243975704948,0.4404815481982503,0.10217113665389528
30,80,Transformer,0.9042940967283073,0.6813138689452367,0.5000464918606246,0.10217113665389528
30,80,ParetoNBD_MLE,0.9898737553342817,0.1368030345685241,0.6911934129885315,0.10217113665389528
30,80,LSTM,0.983288386988033,0.1228674906262984,0.5802730172254669,0.10855683269476372
30,80,Transformer,0.9214478341479858,0.647472120631734,0.4231638536891964,0.10855683269476372
30,80,ParetoNBD_MLE,0.9943030507331873,0.07632369992375639,0.6612597302562384,0.10855683269476372
30,80,LSTM,0.9803466621351354,0.19474512658062587,0.3415051509416841,0.14303797468354432
30,80,Transformer,0.8922759179618567,0.5861554507459407,0.7447619565852917,0.14303797468354432
30,80,ParetoNBD_MLE,0.9893530803518908,0.09310226412161572,0.7646942684894934,0.14303797468354432
30,80,LSTM,0.9797341489689135,0.4826424260540107,0.46156465978150935,0.1
30,80,Transformer,0.8714700677131425,0.6000145175900491,0.5666537837981487,0.1
30,80,ParetoNBD_MLE,0.990400892582333,0.10759162195555654,0.6002880102724681,0.1
30,80,LSTM,0.9925904495555877,0.28094884787206575,0.5496267603907664,0.1220472440944882
30,80,Transformer,0.8533037594226658,0.6576723690909351,0.36951854092260544,0.1220472440944882
30,80,ParetoNBD_MLE,0.9951862031277625,0.06964145706088298,0.7060665225756301,0.1220472440944882
30,80,LSTM,0.9960543436016155,0.3686028723330422,0.22537364985633784,0.10427135678391959
30,80,Transformer,0.9292316531201947,0.6856730468377451,0.785337842012127,0.10427135678391959
30,80,ParetoNBD_MLE,0.9959107115699826,0.08352397796447822,0.6158994499845883,0.10427135678391959
30,80,LSTM,0.9690629037467701,0.2509267028307774,0.5162044663180919,0.09473684210526316
30,80,Transformer,0.828468184754522,0.7486058107470491,0.38609883109881243,0.09473684210526316
30,80,ParetoNBD_MLE,0.9862221414728682,0.1569083755632139,0.7159056599878111,0.09473684210526316
30,80,LSTM,0.9848736086365962,0.18164442084785687,0.6094586645706775,0.10835509138381201
30,80,Transformer,0.9515073471043765,0.47282176174486157,0.7858768196053689,0.10835509138381201
30,80,ParetoNBD_MLE,0.9921677926934679,0.10060910149567828,0.7436262459415192,0.10835509138381201
5,20,LSTM,0.5648651533480396,0.27062372236992494,0.7614429276507946,0.7265160523186682
5,20,Transformer,0.5233402120543656,0.27276982144247625,1.0675430836550828,0.7265160523186682
5,20,ParetoNBD_MLE,0.8396249911051021,0.12435289840898048,0.7685346834484923,0.7265160523186682
5,20,LSTM,0.6307447028092728,0.26536221460857956,0.7352687074610342,0.7212918660287081
5,20,Transformer,0.6564068071658873,0.2666070479211228,1.053863489986191,0.7212918660287081
5,20,ParetoNBD_MLE,0.8450522779521562,0.13034365415275492,0.6841214485363454,0.7212918660287081
5,20,LSTM,0.6798962074100026,0.2616684751209228,1.2850588016361022,0.7161997563946407
5,20,Transformer,0.5304151703599895,0.28279141039607947,1.012508725812097,0.7161997563946407
5,20,ParetoNBD_MLE,0.8296874543808941,0.13940226987213958,0.72264153563086,0.7161997563946407
5,20,LSTM,0.6825225790703351,0.23466064169745163,0.8362987289947922,0.7185273159144893
5,20,Transformer,0.4953691111343585,0.28194749811315445,1.1508219724618123,0.7185273159144893
5,20,ParetoNBD_MLE,0.8698992223733306,0.10912915239629427,0.7192807402606683,0.7185273159144893
5,20,LSTM,0.5051048263813059,0.28396135941244594,0.7367670965033617,0.7161366313309776
5,20,Transformer,0.5292435575453155,0.28296379751115625,1.0169584767633282,0.7161366313309776
5,20,ParetoNBD_MLE,0.8667319556671762,0.1133546026060615,0.7084138046173862,0.7161366313309776
5,20,LSTM,0.6933810375670841,0.2230243219393605,1.190722249612098,0.7437425506555423
5,20,Transformer,0.4598911747167561,0.25797435959634213,0.8744640040617053,0.7437425506555423
5,20,ParetoNBD_MLE,0.8726222420989862,0.1040182057875341,0.7786149142835179,0.7437425506555423
5,20,LSTM,0.6561049363733544,0.22621136671914766,1.1150296015393657,0.7365911799761621
5,20,Transformer,0.4941315585233347,0.2636212390074699,0.619006177116171,0.7365911799761621
5,20,ParetoNBD_MLE,0.7935831539486593,0.13885154445772288,0.7371923045609313,0.7365911799761621
5,20,LSTM,0.6854247570922816,0.21005772818136295,1.0869219325913253,0.7604290822407628
5,20,Transformer,0.6321605140441992,0.22424824438341479,0.5889662630994341,0.7604290822407628
5,20,ParetoNBD_MLE,0.854087711910666,0.10457958069943438,0.8029294276171853,0.7604290822407628
5,20,LSTM,0.6918946832291106,0.23485908062917416,0.9073673454809501,0.7173652694610778
5,20,Transformer,0.5043504711241901,0.2820303882265812,0.8715200452767792,0.7173652694610778
5,20,ParetoNBD_MLE,0.8417277383209304,0.11845391541709484,0.7033720133484572,0.7173652694610778
5,20,LSTM,0.6290849673202614,0.2192382527724207,1.0438224431740584,0.7400241837968561
5,20,Transformer,0.500345797233622,0.2599495516061799,0.7123411176626148,0.7400241837968561
5,20,ParetoNBD_MLE,0.8645538835689315,0.10364802607052093,0.7401986486061197,0.7400241837968561
5,40,LSTM,0.6896314437355315,0.5113194093284967,0.7742726528414459,0.47214854111405835
5,40,Transformer,0.5000599909660663,0.5280980128700105,1.148001987418961,0.47214854111405835
5,40,ParetoNBD_MLE,0.88258356388685,0.21119259007883692,0.6229926378791116,0.47214854111405835
5,40,LSTM,0.7432201178709559,0.4581892463277388,0.8482479874713617,0.5041551246537396
5,40,Transformer,0.5597565841979251,0.49227718504363666,0.7880369432724975,0.5041551246537396
5,40,ParetoNBD_MLE,0.8894384247037879,0.17526375107811737,0.6918297089211207,0.5041551246537396
5,40,LSTM,0.6954398459358309,0.4685028118247739,0.7338460656390863,0.5080862533692723
5,40,Transformer,0.7360415682569674,0.4313311608651647,0.9204078319271254,0.5080862533692723
5,40,ParetoNBD_MLE,0.8769848479343048,0.18297184314894727,0.7054783450931686,0.5080862533692723
5,40,LSTM,0.7502759817063555,0.4554110830803233,1.1856047272369925,0.5117801047120419
5,40,Transformer,0.5288700863257064,0.4871129275643966,1.1157497198893884,0.5117801047120419
5,40,ParetoNBD_MLE,0.8583648169607045,0.20457028068823296,0.6793794915887612,0.5117801047120419
5,40,LSTM,0.6455302122560768,0.4969897833565851,0.7952942453378027,0.49132176234979974
5,40,Transformer,0.6548235478717335,0.48678175695682774,0.7660361849358814,0.49132176234979974
5,40,ParetoNBD_MLE,0.875085587127696,0.1965341474268979,0.6997042063062707,0.49132176234979974
5,40,LSTM,0.5209051254089423,0.5280185891311705,0.7539096577873488,0.47106325706594887
5,40,Transformer,0.7680189022173755,0.44876194589748014,0.6844976211765879,0.47106325706594887
5,40,ParetoNBD_MLE,0.8930316248636859,0.1896891369106238,0.6240562862121523,0.47106325706594887
5,40,LSTM,0.8076380350955628,0.4794367600570985,0.8038003328999611,0.4861294583883752
5,40,Transformer,0.4821413602324801,0.5146583345854359,1.0338410839720873,0.4861294583883752
5,40,ParetoNBD_MLE,0.8739416843634737,0.1920477369767205,0.6577969303450977,0.4861294583883752
5,40,LSTM,0.5219266687078996,0.5073214809355979,0.7756203758567878,0.49100968188105115
5,40,Transformer,0.5744756582976118,0.5050631564676022,0.9641745473747731,0.49100968188105115
5,40,ParetoNBD_MLE,0.8915110226576853,0.18043890706014554,0.6543512258134463,0.49100968188105115
5,40,LSTM,0.5399377893518519,0.4819384111306031,1.048227830809852,0.5161290322580645
5,40,Transformer,0.5121636284722222,0.4830915015093726,1.087984516321804,0.5161290322580645
5,40,ParetoNBD_MLE,0.8910047743055556,0.17427513611927956,0.7589740881916559,0.5161290322580645
5,40,LSTM,0.6951884791426339,0.45422207924958974,0.8745063592924497,0.5245231607629428
5,40,Transformer,0.5026792691549139,0.47541648119659125,1.0553607693777052,0.5245231607629428
5,40,ParetoNBD_MLE,0.8778625386075243,0.19261079062484907,0.6800757310571109,0.5245231607629428
5,60,LSTM,0.7999499069700874,0.6157976439440651,0.889954630743897,0.33170731707317075
5,60,Transformer,0.5104897190019559,0.6682785607285909,0.8286613462711208,0.33170731707317075
5,60,ParetoNBD_MLE,0.8944050856352275,0.25615992366664114,0.662376719607518,0.33170731707317075
5,60,LSTM,0.457484214436053,0.6783293728903367,0.662265886227872,0.3245469522240527
5,60,Transformer,0.6643431967314597,0.6596249238235112,0.8634261307205073,0.3245469522240527
5,60,ParetoNBD_MLE,0.9209174198340969,0.24304550018874632,0.5775218965740827,0.3245469522240527
5,60,LSTM,0.5078633603979226,0.696206348234433,0.943771172084009,0.30337078651685395
5,60,Transformer,0.4904237680735376,0.6970104434036573,0.863470149386065,0.30337078651685395
5,60,ParetoNBD_MLE,0.9107660985541169,0.25114606170027565,0.6291545291416522,0.30337078651685395
5,60,LSTM,0.5312991726308309,0.6660491873667964,0.6174928798602131,0.33221476510067116
5,60,Transformer,0.6868496523019136,0.6430106762578378,0.6946558244186233,0.33221476510067116
5,60,ParetoNBD_MLE,0.9016420486269732,0.23082194582589818,0.5668174326128472,0.33221476510067116
5,60,LSTM,0.526595189800058,0.6757340990037856,0.7773631378958862,0.3232484076433121
5,60,Transformer,0.6902115328890176,0.6535273445018623,0.7273003609265816,0.3232484076433121
5,60,ParetoNBD_MLE,0.9243813387423935,0.2169582632908628,0.6154702370748292,0.3232484076433121
5,60,LSTM,0.4947690901848685,0.7207137593949693,0.6212028550976605,0.27956989247311825
5,60,Transformer,0.6733756648468802,0.7004764017385807,0.7953490964817216,0.27956989247311825
5,60,ParetoNBD_MLE,0.9058026195552847,0.25824986633697505,0.5982937689720955,0.27956989247311825
5,60,LSTM,0.5427794077083177,0.6883696788456142,0.7728222414265126,0.309328968903437
5,60,Transformer,0.5599375611223952,0.6878009216028591,0.8014999721280704,0.309328968903437
5,60,ParetoNBD_MLE,0.9188106522229744,0.19453943489166656,0.554799560813582,0.309328968903437
5,60,LSTM,0.44848497112945873,0.7123527939070247,0.7056033763606349,0.29
5,60,Transformer,0.7276253305272247,0.6853758083172846,0.4860193177833472,0.29
5,60,ParetoNBD_MLE,0.9165115212346877,0.21066773795831273,0.4878605870339254,0.29
5,60,LSTM,0.5472321752539913,0.668529949700133,0.7449640000795988,0.3291139240506329
5,60,Transformer,0.5879614931059507,0.6667520156402111,1.087209790850167,0.3291139240506329
5,60,ParetoNBD_MLE,0.9006712626995647,0.25493442973499797,0.6354599193379259,0.3291139240506329
5,60,LSTM,0.4823994000328107,0.6864944553270236,0.7642811278751176,0.314785373608903
5,60,Transformer,0.7397700906981649,0.6230891301445343,0.9649051442340324,0.314785373608903
5,60,ParetoNBD_MLE,0.9303534181724435,0.22768238326209297,0.6367319822422461,0.314785373608903
5,80,LSTM,0.4803198653198653,0.8413211385262551,0.6440167189523608,0.1592356687898089
5,80,Transformer,0.6421380471380471,0.8284920764933247,0.2658208490716966,0.1592356687898089
5,80,ParetoNBD_MLE,0.9433501683501685,0.2659370144736467,0.6019630314509805,0.1592356687898089
5,80,LSTM,0.4762472077438571,0.8237984869008739,1.0441936957855775,0.17708333333333334
5,80,Transformer,0.6828443782576321,0.8029635603188625,0.9366437138270586,0.17708333333333334
5,80,ParetoNBD_MLE,0.9220551005212211,0.31243814114745244,0.580953082867823,0.17708333333333334
5,80,LSTM,0.4891642011834319,0.8652173519243354,0.8599122581288491,0.13513513513513514
5,80,Transformer,0.5359097633136095,0.8631188601545434,0.12174519697545733,0.13513513513513514
5,80,ParetoNBD_MLE,0.9392381656804734,0.2963469152210511,0.4407217535784259,0.13513513513513514
5,80,LSTM,0.47831907429063825,0.846373730710117,0.6932600099158158,0.15430861723446893
5,80,Transformer,0.520188342463224,0.8441610064461177,0.4199049835754683,0.15430861723446893
5,80,ParetoNBD_MLE,0.9287099156767402,0.271020417803755,0.520760885718038,0.15430861723446893
5,80,LSTM,0.44549434922535736,0.8758098698201581,0.46298494490777714,0.1257606490872211
5,80,Transformer,0.6149240326322879,0.8657270516729343,0.23064596145430796,0.1257606490872211
5,80,ParetoNBD_MLE,0.9355774268393084,0.3096965075565307,0.5160119631158686,0.1257606490872211
5,80,LSTM,0.5072594290704656,0.8086165630023227,0.5896986943605952,0.19096509240246407
5,80,Transformer,0.7849325910157743,0.7612259726953701,0.4360790864197354,0.19096509240246407
5,80,ParetoNBD_MLE,0.9538507723377545,0.22130209513254617,0.6793591103883241,0.19096509240246407
5,80,LSTM,0.5189506512566502,0.8507731958228144,0.5790450528159578,0.14870689655172414
5,80,Transformer,0.4659512016143827,0.8530797663427169,0.2893002852817528,0.14870689655172414
5,80,ParetoNBD_MLE,0.9235553109521188,0.2628880257585467,0.3604199695038133,0.14870689655172414
5,80,LSTM,0.48198720809162576,0.8305742563914948,0.6899463157063606,0.17008196721311475
5,80,Transformer,0.48163022460211213,0.8328358209856671,0.18331733848740364,0.17008196721311475
5,80,ParetoNBD_MLE,0.9278149635579354,0.3394616450615408,0.6709323524344998,0.17008196721311475
5,80,LSTM,0.5309402712571727,0.8535130770016333,0.39359575413263787,0.14457831325301204
5,80,Transformer,0.5091125456442358,0.8543892243548812,0.17443068809120865,0.14457831325301204
5,80,ParetoNBD_MLE,0.9120044340114761,0.35433499181100114,0.4517249379943309,0.14457831325301204
5,80,LSTM,0.4780735846612255,0.8181633687616651,0.5382864179574786,0.1824175824175824
5,80,Transformer,0.7300816167897396,0.7818073214351724,0.25602648143127854,0.1824175824175824
5,80,ParetoNBD_MLE,0.9268687653841171,0.3026244463215277,0.5870665015485419,0.1824175824175824
