panel,model,training,cluster,rep,rmse,rmse_customer_total,bias_percent,mape_aggregate,spearman
electronics,ValendinLSTM,floored,no_cluster,6,0.37617548436852605,3.426464176930757,-13.04158175334949,41.88957052418341,0.21608949376680678
electronics,ValendinLSTM,floored,no_cluster,7,0.376205117200391,3.4774461676325683,-11.890252531984316,39.14451257909135,0.16757629795228424
electronics,ValendinLSTM,floored,no_cluster,8,0.37588644492572615,3.3303939308899975,8.220517824720575,40.15848663208295,0.2507009804781816
electronics,ValendinLSTM,floored,no_cluster,9,0.37736843544583254,3.570073937658274,27.51056556028047,61.11179269988643,0.014111039283105531
electronics,ValendinLSTM,floored,no_cluster,10,0.37600704995406053,3.3252580996394943,5.158145615072853,40.99863662854869,0.2789201754714739
electronics,ValendinLSTM,floored,no_cluster,11,0.3761290664172227,3.4475419134394527,-36.036128512994566,46.20449911204985,0.26922119586386084
electronics,ValendinLSTM,floored,no_cluster,12,0.3767147389114036,3.441633930020634,33.817654927581636,56.34185407912553,0.18068276832156274
electronics,ValendinLSTM,floored,no_cluster,13,0.37614781729285784,3.4135372972954277,-22.11077061361803,38.622699463048036,0.17158065137999712
electronics,ValendinLSTM,floored,no_cluster,14,0.3771260377270308,3.5050819417515804,39.83469647383934,62.95603265822049,0.16235595008198445
electronics,ValendinLSTM,floored,no_cluster,15,0.37584017800823827,3.415935723493013,-36.90695331178636,47.00034098469879,0.2302907293581632
electronics,ValendinLSTM,floored,no_cluster,16,0.3756496645805107,3.312790743451959,-16.65439705136511,39.86230406284222,0.25299955396599927
electronics,ValendinLSTM,floored,no_cluster,17,0.37562061710337646,3.283258504507875,-20.281868075460714,40.701090731298095,0.2759654508376015
electronics,ValendinLSTM,floored,no_cluster,18,0.37660423459060194,3.5005736815855513,15.482617399370081,45.72392634789682,0.055093101884951735
electronics,ValendinLSTM,floored,no_cluster,19,0.37636567691878553,3.5215827409504294,-32.96728052475696,45.86298579582472,0.13881521189467055
electronics,ValendinLSTM,floored,kmeans_8,0,0.37720295679272364,3.4863314521269535,3.0620311750650453,41.65167002300664,0.28165209971984345
electronics,ValendinLSTM,floored,kmeans_8,1,0.3801811403750807,4.064509443732109,47.16837070545842,64.36605312269184,0.3118433630666174
electronics,ValendinLSTM,floored,kmeans_8,2,0.3815504813875521,4.269949056386177,64.96080416365785,76.53340135130264,0.2923865038348163
electronics,ValendinLSTM,floored,kmeans_8,3,0.38211324532120033,4.343065214128223,68.26482599337041,81.28459426201746,0.28846757439429627
electronics,ValendinLSTM,floored,kmeans_8,4,0.37589323731988594,3.3241587627211304,-24.171097654260247,41.487389251693905,0.3170376681858238
electronics,ValendinLSTM,floored,kmeans_8,5,0.37970077724726015,3.6692555435065275,25.81390571572895,59.723926222824076,0.327338366734237
electronics,ValendinLSTM,floored,kmeans_8,6,0.387240353341753,5.496134711668137,73.38343539409173,87.34253572284834,0.32887832211512147
electronics,ValendinLSTM,floored,kmeans_8,7,0.37801754128704596,3.694410897682715,44.265848453440306,61.820722427079424,0.3326007098149006
electronics,ValendinLSTM,floored,kmeans_8,8,0.3799007381843389,4.084861347168294,58.214723707913684,73.49284239292352,0.31284155731357455
electronics,ValendinLSTM,floored,kmeans_8,9,0.3762622233985019,3.3506151836306213,-20.376619117762466,41.19665983051124,0.3220740766940335
electronics,ValendinLSTM,floored,kmeans_8,10,0.379499878159479,3.879818066817508,35.90184034819016,53.779141057534034,0.3147766421120946
electronics,ValendinLSTM,floored,kmeans_8,11,0.37950750130851024,3.9195901326892204,43.53749133842009,61.44069518028019,0.31130641315456603
electronics,ValendinLSTM,floored,kmeans_8,12,0.37826136390020926,3.823237518747596,36.05828203194862,56.29072926783627,0.2897238750799959
electronics,ValendinLSTM,floored,kmeans_8,13,0.37749658101366856,3.605764709776763,6.783230940924881,43.63190180043692,0.31650081742095193
electronics,ValendinLSTM,floored,kmeans_8,14,0.37585023237093296,3.321472630356816,-24.00647593902125,41.27641443046345,0.28994221411966364
electronics,ValendinLSTM,floored,kmeans_8,15,0.3788316899970217,3.9201582304176865,40.25664605554524,56.03919549043341,0.28914155577673406
electronics,ValendinLSTM,floored,kmeans_8,16,0.3814643928994409,4.27868801271029,64.73483280421571,76.26244024879557,0.2928048664246285
electronics,ValendinLSTM,floored,kmeans_8,17,0.3766978582947743,3.4679215855879986,-8.275732996758775,38.09236537813683,0.29163747497556414
electronics,ValendinLSTM,floored,kmeans_8,18,0.379601719023448,3.908795403102783,45.35616890640934,58.686775633977604,0.28217566341204653
electronics,ValendinLSTM,floored,kmeans_8,19,0.3808639667283814,4.169672804327309,50.452965076304224,61.983299138304986,0.3074581336743316
electronics,LSTM,archive,no_cluster,0,0.37682724228180714,3.536185620688378,22.323108197144656,53.49147917751038,0.0777386017283209
electronics,LSTM,archive,no_cluster,1,0.376508180889238,3.5335090820041564,-15.532379319806418,49.86434903461804,0.04288616700423939
electronics,LSTM,archive,no_cluster,2,0.376695438931708,3.5317205013199175,16.049079534971483,50.24812535694512,0.02565539395980215
electronics,LSTM,archive,no_cluster,3,0.3773961129073761,3.5971126457445237,40.36434889836421,66.20756650214024,0.039835254126987234
electronics,LSTM,archive,no_cluster,4,0.3779011804929313,3.6608587008404974,55.36537141880058,72.95501018279485,-0.002596669401094055
electronics,LSTM,archive,no_cluster,5,0.37683156917348853,3.5339471613885745,18.052147025713367,52.962167623967645,0.06283841209528504
electronics,LSTM,archive,no_cluster,6,0.37668042037604366,3.5602490211523206,25.471029109394404,56.67961824598991,0.014294328748400744
electronics,LSTM,archive,no_cluster,7,0.3766322076692108,3.5212733212150487,1.1540556354440301,51.58759370667129,0.06410582930502345
electronics,LSTM,archive,no_cluster,8,0.3775754190728514,3.6131955083556946,45.47443752264022,69.05180638276374,0.06463088316522891
electronics,LSTM,archive,no_cluster,9,0.3775474636767284,3.601004298899273,40.5112472924021,65.68098159928451,0.05630587133669739
electronics,LSTM,archive,no_cluster,10,0.3768965049728115,3.543676370452384,15.743012758049195,52.22017719336077,0.023197418704776446
electronics,LSTM,archive,no_cluster,11,0.37682345478067514,3.544755609974066,18.023858013059268,52.41581453232631,0.07018757338666681
electronics,LSTM,archive,no_cluster,12,0.3770406163836745,3.547802276483218,22.688820528027595,55.82924328481578,0.017956005330255577
electronics,LSTM,archive,no_cluster,13,0.3771991615453652,3.579164528636011,36.27232433180549,59.221199666795464,0.02036214646557507
electronics,LSTM,archive,no_cluster,14,0.3768509722309953,3.5669009205736137,24.94444427719731,55.45432849437366,-0.0036887387591265433
electronics,LSTM,archive,no_cluster,15,0.3765575722577307,3.53392825563076,3.7389227492579606,53.21404219045722,-0.04379375914720729
electronics,LSTM,archive,no_cluster,16,0.37637234507257517,3.5318224067040007,-9.3793458945228,46.98329920319923,0.06767232792283397
electronics,LSTM,archive,no_cluster,17,0.3769889723307695,3.5448030906722314,18.195637145626137,51.97682338471543,0.029741656089915285
electronics,LSTM,archive,no_cluster,18,0.37680322997612625,3.5433589488381414,10.591001820514851,50.06134964267946,-0.05781559748089532
electronics,LSTM,archive,no_cluster,19,0.3777895464715403,3.6591371038910316,54.902181214441434,72.29618263439137,0.012410460551362712
electronics,LSTM,archive,kmeans_8,0,0.3762558931790143,3.44872971473803,-12.99761433532725,44.157123395407496,0.31670176087427765
electronics,LSTM,archive,kmeans_8,1,0.37769715766767514,3.60647082103886,41.42331268223169,63.87661884671507,0.3099216625206054
electronics,LSTM,archive,kmeans_8,2,0.37674016305144287,3.5282492227048934,-14.442399718647092,44.625766899045644,0.29691056107360375
electronics,LSTM,archive,kmeans_8,3,0.37592337369251083,3.403444672742,-17.841854297391667,43.93524202723222,0.317802985344811
electronics,LSTM,archive,kmeans_8,4,0.37830691778080583,3.7655405718300328,50.79652328106379,69.38411712236363,0.27062434345742553
electronics,LSTM,archive,kmeans_8,5,0.37679381055929784,3.417219574753706,-0.8861624493550908,42.62235851732387,0.31195003815243805
electronics,LSTM,archive,kmeans_8,6,0.37679840099861345,3.451904933211012,8.599522508980314,51.03442390622655,0.2819078594066833
electronics,LSTM,archive,kmeans_8,7,0.37656926994804574,3.41353839364891,-26.008521064851955,46.96353114582728,0.3187814818638853
electronics,LSTM,archive,kmeans_8,8,0.37688168370517683,3.4852829906839524,9.16768879278585,47.229038739682274,0.30657240005270564
electronics,LSTM,archive,kmeans_8,9,0.3774236938370297,3.7401512425875323,10.26414433607204,43.63224265148483,0.27604627903850515
electronics,LSTM,archive,kmeans_8,10,0.3776587285077923,3.6156162309500948,51.709952110700044,71.66291742097393,0.2940726936216698
electronics,LSTM,archive,kmeans_8,11,0.3799389809525547,4.01314292504099,40.519427079339046,66.1799589658299,0.3125106847931714
electronics,LSTM,archive,kmeans_8,12,0.3777295529331964,3.631285218172236,41.71915455082014,64.1683706975,0.27752267396975566
electronics,LSTM,archive,kmeans_8,13,0.37752570769409066,3.621088370243828,27.210633544569877,56.926380268005374,0.13843386937127358
electronics,LSTM,archive,kmeans_8,14,0.37706654076295926,3.5864463535167417,27.99556900619502,58.414791999086304,0.2589954147433802
electronics,LSTM,archive,kmeans_8,15,0.3755839187186788,3.337528218671981,-27.596114763206767,43.4911384358977,0.29698840480823935
electronics,LSTM,archive,kmeans_8,16,0.37607753697410395,3.322735539845001,5.780504197364594,48.562372217733135,0.3249051358476432
electronics,LSTM,archive,kmeans_8,17,0.37691037935400806,3.4195488692604212,22.458759088566783,57.52079067675579,0.3082625516831886
electronics,LSTM,archive,kmeans_8,18,0.37929926019699,4.144712124850377,69.81629149013155,77.08759352205476,0.28942678038278696
electronics,LSTM,archive,kmeans_8,19,0.37698896695430484,3.486175806173057,21.38207205225228,56.80470346659164,0.2652937264903075
electronics,LSTM,floored,no_cluster,0,0.37685323440664886,3.580791094875413,35.07464197880099,59.077368697802804,0.01296161449870047
electronics,LSTM,floored,no_cluster,1,0.37619349295716803,3.4644823689589646,3.1134966625014693,36.44069523944808,0.17752115414097744
electronics,LSTM,floored,no_cluster,2,0.37657443836128374,3.407402840323535,24.718813710587483,45.84901150253778,0.19852524666905447
electronics,LSTM,floored,no_cluster,3,0.377835913924801,3.7119603371647245,89.05282885022831,91.83605994271193,0.23318246696133146
electronics,LSTM,floored,no_cluster,4,0.37612793931097466,3.4322058547445256,27.584185242721333,45.5869119136321,0.18792585157103237
electronics,LSTM,floored,no_cluster,5,0.3769388420519735,3.5451196246592556,51.40695286039873,60.53987723262875,0.2235317550705913
electronics,LSTM,floored,no_cluster,6,0.3759297735604491,3.4331998031845545,-8.032379328795871,36.22256301987177,0.19447091959858798
electronics,LSTM,floored,no_cluster,7,0.3767500386980037,3.4595768327670626,57.550442991644815,67.28732096400779,0.2685701699310228
electronics,LSTM,floored,no_cluster,8,0.37677967404088547,3.5145008457400877,45.0398771768408,58.019427310461964,0.19521793393768674
electronics,LSTM,floored,no_cluster,9,0.37606780482398816,3.374687833464383,-8.239264113748703,39.05044308404584,0.26707236484916375
electronics,LSTM,floored,no_cluster,10,0.3768117842156557,3.4609359192836493,37.458077517935365,53.250170279365264,0.21295676869361585
electronics,LSTM,floored,no_cluster,11,0.3761469176675571,3.403624204184872,-10.742331619216532,33.93728697206509,0.25849019800793616
electronics,LSTM,floored,no_cluster,12,0.37625254382945245,3.374919669655431,22.904226113169035,46.006475659703014,0.2645400297366865
electronics,LSTM,floored,no_cluster,13,0.3764430771954157,3.484031614735436,18.242671918669778,38.20654387600414,0.13349840304792532
electronics,LSTM,floored,no_cluster,14,0.37723922093379253,3.5746314805847557,33.29516001002521,62.06475788423936,0.03956682294714402
electronics,LSTM,floored,no_cluster,15,0.37707951761514574,3.6141562574507797,69.0034083079294,75.50102246648429,0.154461584114389
electronics,LSTM,floored,no_cluster,16,0.3762338513488896,3.4146815408214093,24.513633083171076,45.82719828155145,0.21479303602959743
electronics,LSTM,floored,no_cluster,17,0.37746931193383304,3.5982393541624065,39.532719650600875,63.13053839252751,0.03451915567219834
electronics,LSTM,floored,no_cluster,18,0.37646486414225766,3.4587979155153,-0.3029995839142895,38.572256270308486,0.14111668357379367
electronics,LSTM,floored,no_cluster,19,0.3758120325661668,3.315007200794837,-4.719836675786221,37.961826847336724,0.2243630084586575
electronics,LSTM,floored,kmeans_8,0,0.37611916369102955,3.3932284660471463,-24.744035623111966,42.52522155361908,0.3079097184576951
electronics,LSTM,floored,kmeans_8,1,0.3764474246678557,3.509638633115919,-21.1567827999395,45.0156782748687,0.23381689992301136
electronics,LSTM,floored,kmeans_8,2,0.380484359101337,4.399051011777654,71.02147212535151,78.87286959519447,0.30364504041480567
electronics,LSTM,floored,kmeans_8,3,0.3781116931094778,3.7061725860460264,11.883435433574217,36.41922284487757,0.3201674211752285
electronics,LSTM,floored,kmeans_8,4,0.37591031139786163,3.42206051846253,-21.67416511937711,41.19904569255591,0.31377431346624696
electronics,LSTM,floored,kmeans_8,5,0.3793294768946674,4.066053566455407,32.97137000262169,52.226993799699635,0.31104875729877035
electronics,LSTM,floored,kmeans_8,6,0.3757170775586522,3.396883354369884,-9.513292584984816,39.89434216860949,0.30074402550494106
electronics,LSTM,floored,kmeans_8,7,0.37592825479244757,3.4030423743816955,-13.29516042798423,40.23381055770132,0.3373906688743532
electronics,LSTM,floored,kmeans_8,8,0.3793198648916894,4.219150205249617,61.79209254058631,72.30606667510776,0.3060969120670168
electronics,LSTM,floored,kmeans_8,9,0.37638852071143164,3.4464070075378412,-5.014655891496174,37.110088635032874,0.3198188539431879
electronics,LSTM,floored,kmeans_8,10,0.3764017621076176,3.4241961917495796,-7.225289886046723,37.65473753136431,0.30065642547038035
electronics,LSTM,floored,kmeans_8,11,0.37666114097237546,3.46204609311144,-2.933197147286023,38.296523529860984,0.31965973653398655
electronics,LSTM,floored,kmeans_8,12,0.38422030831869297,4.9658637934863465,78.19870468178256,86.93217436256721,0.2963874245994761
electronics,LSTM,floored,kmeans_8,13,0.37742014666483786,3.6717039022398756,8.746421089917602,49.18200402687558,0.284186800200649
electronics,LSTM,floored,kmeans_8,14,0.37585145673910375,3.402787015285257,-24.400818156270276,42.76618954402427,0.28664653581862687
electronics,LSTM,floored,kmeans_8,15,0.37586912135080097,3.4033116772732,-10.383435763893633,40.386843932291015,0.3060841487253907
electronics,LSTM,floored,kmeans_8,16,0.3827103825873874,4.790799369919681,83.00340804763395,93.51124726108887,0.29860662061085863
electronics,LSTM,floored,kmeans_8,17,0.3785427920546757,3.8642605042893257,36.79175172635962,55.30708925360484,0.3132418582445384
electronics,LSTM,floored,kmeans_8,18,0.3787782415588918,3.851512798200949,31.34287643952928,46.85412392829014,0.317850658029898
electronics,LSTM,floored,kmeans_8,19,0.3804894971576915,4.241773723058301,67.14076313597089,80.27436926030246,0.2622299653272734
gift,ValendinLSTM,archive,no_cluster,0,0.10679811146332562,1.180579171870093,-11.244765575000498,28.094677478205213,0.252318517235447
gift,ValendinLSTM,archive,no_cluster,1,0.10644800587300433,1.1400046537610853,-24.61998349642442,27.96466031995995,0.35476065476167484
gift,ValendinLSTM,archive,no_cluster,2,0.10649579153825425,1.1638566374148722,-30.822863102522057,32.49912815319692,0.366286001408852
gift,ValendinLSTM,archive,no_cluster,3,0.1066816137584415,1.1628972787854444,-14.049302999509345,28.74912795843175,0.29753367498883687
gift,ValendinLSTM,archive,no_cluster,4,0.10683686634020632,1.1445990534909105,28.77966709187878,41.802355219133496,0.3498921314020046
gift,ValendinLSTM,archive,no_cluster,5,0.10670370289288593,1.1402963802593675,24.4917089541325,32.03882996381326,0.381235213883306
gift,ValendinLSTM,archive,no_cluster,6,0.10640673963333455,1.1241749210384635,2.3027911623788433,24.311518479532,0.38382869107217604
gift,ValendinLSTM,archive,no_cluster,7,0.10664889888396999,1.1838738330807104,-32.0122173802857,33.11343882614898,0.3185745743745719
gift,ValendinLSTM,archive,no_cluster,8,0.10642320949224147,1.1459384597034672,-20.05759264987797,26.46771435955823,0.349570128643214
gift,ValendinLSTM,archive,no_cluster,9,0.10670295887187412,1.203974233762429,-46.41448596555838,46.414485965558384,0.3254609712408272
gift,ValendinLSTM,archive,no_cluster,10,0.10650773706419861,1.1371776466504524,-0.6575054463888055,25.183682574485918,0.37151957412368797
gift,ValendinLSTM,archive,no_cluster,11,0.10636483484563482,1.125836917681988,5.50916119906059,28.73516582215879,0.37740773360487745
gift,ValendinLSTM,archive,no_cluster,12,0.10665562017241385,1.1924094887672738,-50.7683253920207,51.29188556129875,0.3498359268172662
gift,ValendinLSTM,archive,no_cluster,13,0.10676252230215291,1.1564278826197596,15.53446633463268,32.79101174791206,0.37159237173446963
gift,ValendinLSTM,archive,no_cluster,14,0.10668615849406002,1.1904495289710613,-39.342060235994175,39.40925044251443,0.3429793080531768
gift,ValendinLSTM,archive,no_cluster,15,0.10659010208247317,1.1707269548929744,-33.43979148454293,35.02705137116992,0.35180848428059935
gift,ValendinLSTM,archive,no_cluster,16,0.1065368897706795,1.1260323583966059,8.24040014208946,25.033594781197912,0.3634863615587625
gift,ValendinLSTM,archive,no_cluster,17,0.10665849481665976,1.1720194114059423,-30.13045476565923,32.103403857348745,0.3269394434682641
gift,ValendinLSTM,archive,no_cluster,18,0.10666306457468624,1.1564972916393794,-6.82199068349654,24.91623056576276,0.36995015886731064
gift,ValendinLSTM,archive,no_cluster,19,0.10653002639873091,1.1409580490807603,-11.348604897109158,29.01614350104238,0.37169975750551165
gift,ValendinLSTM,archive,kmeans_8,0,0.106948707347313,1.1837465896143005,-14.416230896189006,28.58638778795384,0.3461552226791826
gift,ValendinLSTM,archive,kmeans_8,1,0.1070874328869841,1.1987167340437046,21.555409510416492,36.329406483446604,0.3753284039964099
gift,ValendinLSTM,archive,kmeans_8,2,0.10673748443489393,1.1634386218450874,-7.58900587986632,28.955497650306167,0.34638323627999024
gift,ValendinLSTM,archive,kmeans_8,3,0.10698169014151696,1.1818837552525674,11.403576960708843,29.01265261228309,0.3642275580090712
gift,ValendinLSTM,archive,kmeans_8,4,0.10748462898619246,1.2591264637364126,37.75959785436009,50.15575877190864,0.3718902935153371
gift,ValendinLSTM,archive,kmeans_8,5,0.1066979887444728,1.1515938907518901,-7.496946571349609,23.243892069233212,0.37203633459021723
gift,ValendinLSTM,archive,kmeans_8,6,0.10693685140843491,1.178331965362788,1.580278559085347,23.1823736464485,0.34240076270855596
gift,ValendinLSTM,archive,kmeans_8,7,0.10893768360508474,1.1633224382742493,1.0484287121133737,40.12609100624291,0.3387025484198815
gift,ValendinLSTM,archive,kmeans_8,8,0.10691563912613136,1.1655157394556677,5.881325737776077,28.142233992346565,0.37978403507047315
gift,ValendinLSTM,archive,kmeans_8,9,0.10760826902092362,1.2368101483045508,20.986910427011672,34.21902244514001,0.3684530239717185
gift,ValendinLSTM,archive,kmeans_8,10,0.10683088977726765,1.1539295978799347,-2.511344731332362,40.51919709525373,0.32727149594755484
gift,ValendinLSTM,archive,kmeans_8,11,0.10705114384899057,1.1843594568016846,5.849912011651021,28.42757404850137,0.380729964013814
gift,ValendinLSTM,archive,kmeans_8,12,0.10689616539800088,1.1713950205509216,-3.954625340344632,28.640488819601178,0.34445764272024976
gift,ValendinLSTM,archive,kmeans_8,13,0.1070746309428867,1.1886325876889983,20.769632693597515,38.8708548242449,0.380582977257247
gift,ValendinLSTM,archive,kmeans_8,14,0.10697532716677241,1.1709812617027318,-33.69459037150542,36.28883110668146,0.3634094269368161
gift,ValendinLSTM,archive,kmeans_8,15,0.10676637678280845,1.1771309324649848,-9.266580018600365,21.560645884920437,0.3271302220803993
gift,ValendinLSTM,archive,kmeans_8,16,0.10702462239719723,1.1921338165998656,23.301482652955663,39.71247783265534,0.36395332349896276
gift,ValendinLSTM,archive,kmeans_8,17,0.10680365762575247,1.1481288175697593,-8.951134986307808,28.345550067258078,0.37219603330085743
gift,ValendinLSTM,archive,kmeans_8,18,0.10675337799779401,1.1634413680098954,-12.328534627115765,24.202879742243077,0.37097528226172566
gift,ValendinLSTM,archive,kmeans_8,19,0.10681947477146032,1.1779596828700771,-12.921466538113958,26.550611110166933,0.33623942226390585
gift,ValendinLSTM,floored,no_cluster,0,0.10682812453009909,1.173307178085026,-4.046248953243873,31.650960216068047,0.23304237265466737
gift,ValendinLSTM,floored,no_cluster,1,0.10658775167983717,1.1607126349171943,-22.352967845247207,30.573735228800057,0.34239626531363426
gift,ValendinLSTM,floored,no_cluster,2,0.10685936739926766,1.1924368742802816,-4.808029183877918,23.26614349994361,0.18906513862047014
gift,ValendinLSTM,floored,no_cluster,3,0.10711858923574355,1.2278128247087605,7.921028250411702,29.622600007441296,0.04175109187303634
gift,ValendinLSTM,floored,no_cluster,4,0.10656998033847542,1.134000583229465,-0.23734845053683704,27.425829233621293,0.32551422020172094
gift,ValendinLSTM,floored,no_cluster,5,0.10662848538860735,1.1384955854857035,12.216839946588099,30.95244295158805,0.3720914104482245
gift,ValendinLSTM,floored,no_cluster,6,0.10665574258576045,1.1370567793328943,13.437607799563489,32.313699385941014,0.35483280737208234
gift,ValendinLSTM,floored,no_cluster,7,0.10655055613409356,1.1418651739942425,-15.066754917027879,30.573735042779255,0.35362103517546817
gift,ValendinLSTM,floored,no_cluster,8,0.10661106857210137,1.1562421783539347,2.7844665491587506,28.925829028944786,0.36745944554262405
gift,ValendinLSTM,floored,no_cluster,9,0.1066076054332589,1.152036452017961,-16.65314241795221,27.085078894006475,0.3254047803460928
gift,ValendinLSTM,floored,no_cluster,10,0.10661526422284225,1.163999099083057,-13.553666093031275,23.36256587138359,0.2692295037216049
gift,ValendinLSTM,floored,no_cluster,11,0.10697431912505988,1.237008154762623,-23.945463712800702,29.37216469619848,0.02340878077450947
gift,ValendinLSTM,floored,no_cluster,12,0.10658440262003728,1.14409256875235,-0.8965979739021058,30.366928529491716,0.3417803322446601
gift,ValendinLSTM,floored,no_cluster,13,0.10653609206732044,1.159306145882106,-31.687610069075713,33.72164130979702,0.3712484564807482
gift,ValendinLSTM,floored,no_cluster,14,0.10683326319755018,1.1736056334346299,-3.7465107432989457,31.012653052257633,0.26132372748835225
gift,ValendinLSTM,floored,no_cluster,15,0.10680480371646049,1.1952344456054675,-17.164922607364264,25.831588797180522,0.21627451656991956
gift,ValendinLSTM,floored,no_cluster,16,0.10665860958687108,1.1663746617167747,-17.081152952648868,25.029669015832773,0.30847583937614703
gift,ValendinLSTM,floored,no_cluster,17,0.10670024275733246,1.196629542816785,-31.64048967509209,32.99476516678526,0.3176300731856376
gift,ValendinLSTM,floored,no_cluster,18,0.10656922882243296,1.1703951869407259,-28.11300272738077,29.80235670969559,0.3540950815749776
gift,ValendinLSTM,floored,no_cluster,19,0.10681794358426795,1.2025310112997465,-17.365184433297188,24.128709250434007,0.22233250381968084
gift,ValendinLSTM,floored,kmeans_8,0,0.10690426261867898,1.1747848048547276,-13.543194261530955,26.263089303210187,0.35507645955260514
gift,ValendinLSTM,floored,kmeans_8,1,0.10715580954391968,1.1971871068882443,17.606020330761552,38.65488652671384,0.3673840779583447
gift,ValendinLSTM,floored,kmeans_8,2,0.10690198127725838,1.2083473962368236,12.681936591791839,27.088568699797957,0.36917402363565616
gift,ValendinLSTM,floored,kmeans_8,3,0.10688500931951671,1.1720545296197917,-16.487347853514905,30.36431089363819,0.35959082331788966
gift,ValendinLSTM,floored,kmeans_8,4,0.10669536866292133,1.1578249941427807,-16.839878477504264,26.825916532989563,0.3510350332206083
gift,ValendinLSTM,floored,kmeans_8,5,0.10692773509881141,1.153175495797833,-5.1832467920587275,33.43280998723391,0.3490131732815329
gift,ValendinLSTM,floored,kmeans_8,6,0.10665777234187063,1.1557701363831192,-21.317627105982485,27.73909281222506,0.3769392473810445
gift,ValendinLSTM,floored,kmeans_8,7,0.1071803918442247,1.2004031653491336,14.848603116409832,34.068498813447924,0.34988983077811225
gift,ValendinLSTM,floored,kmeans_8,8,0.10654110694391401,1.1495037880574053,-13.933246697008524,26.25785353292847,0.36471504507978786
gift,ValendinLSTM,floored,kmeans_8,9,0.10697544922146324,1.173059213555697,-1.1178016930782526,22.930192152269093,0.3729884005345293
gift,ValendinLSTM,floored,kmeans_8,10,0.10658535747409124,1.1484890340115912,-13.954625445797074,26.992146811410763,0.3702112939026795
gift,ValendinLSTM,floored,kmeans_8,11,0.10654271433448928,1.1342829848209166,-8.035777304419366,31.386562158722658,0.37549399504056613
gift,ValendinLSTM,floored,kmeans_8,12,0.10694148993330212,1.204270946190239,9.713350252018936,27.050174432717217,0.37372206039217176
gift,ValendinLSTM,floored,kmeans_8,13,0.1067197314799868,1.172419308661027,-19.607766681996285,27.380890265045487,0.37831059928115385
gift,ValendinLSTM,floored,kmeans_8,14,0.10689093704927151,1.1592204057638358,-8.047121089036642,29.636998505967167,0.33698327789166266
gift,ValendinLSTM,floored,kmeans_8,15,0.1068363665739371,1.1671233657267255,-0.2412746404422725,24.944589890289333,0.3603031737396657
gift,ValendinLSTM,floored,kmeans_8,16,0.10670331176828834,1.157706911747802,-9.523997104923637,22.509162381037875,0.37980294085862915
gift,ValendinLSTM,floored,kmeans_8,17,0.10761661815315235,1.2318837785210417,27.08333267807526,38.61474661102881,0.365714178148146
gift,ValendinLSTM,floored,kmeans_8,18,0.10675733328037777,1.1569946842669963,-16.80061143691343,26.923647748686832,0.35449401268196584
gift,ValendinLSTM,floored,kmeans_8,19,0.10659406998006304,1.154152216118882,-24.664922137411807,30.16143140430215,0.3506397642563637
gift,LSTM,archive,no_cluster,0,0.10644546614915446,1.1344379738159651,-14.376091812762152,23.023560690168782,0.36288188206662064
gift,LSTM,archive,no_cluster,1,0.10653810439975156,1.1567249137518774,-15.988221086146106,24.816318029086137,0.3593091047718183
gift,LSTM,archive,no_cluster,2,0.10651279597089632,1.1667464376696808,-23.633072611244067,28.796248490976108,0.34560396910534746
gift,LSTM,archive,no_cluster,3,0.10655404957945137,1.1580303594241317,-21.751310007101058,28.356021583441407,0.34436692466434055
gift,LSTM,archive,no_cluster,4,0.10655193251952698,1.1681512499627538,-32.680192875902215,34.63656266275211,0.3292799566380855
gift,LSTM,archive,no_cluster,5,0.10647890372784176,1.160857635033905,-30.330716455875855,32.20506182735267,0.3760079117714912
gift,LSTM,archive,no_cluster,6,0.10689575970425093,1.2211959588383452,-18.688482889275473,24.82373522420685,0.25408785517321864
gift,LSTM,archive,no_cluster,7,0.10679148320392332,1.1860099112729765,-10.651397333849907,28.155759621873354,0.33437862914335376
gift,LSTM,archive,no_cluster,8,0.10668043903244825,1.1787276047086026,-28.821117902438374,32.47993086931212,0.2779101522695268
gift,LSTM,archive,no_cluster,9,0.10646361086262429,1.155009201796232,-24.015271546966492,26.876527785176,0.35961519901404004
gift,LSTM,archive,no_cluster,10,0.10656823553778118,1.173106659450309,-40.6845558455046,41.25872677668355,0.3474363648794863
gift,LSTM,archive,no_cluster,11,0.10673142148010387,1.201564759483116,-36.00567288877227,37.24825565384687,0.23790401983424372
gift,LSTM,archive,no_cluster,12,0.10666524282491295,1.1910126657316336,-45.195899640875155,45.91754004253635,0.33199424414414574
gift,LSTM,archive,no_cluster,13,0.10698223171239415,1.22745575248791,-6.338570286710566,22.6605587119618,0.10380138506242782
gift,LSTM,archive,no_cluster,14,0.10674879572449027,1.1948356034070238,-23.101659115553936,26.62609152196832,0.3625204864216642
gift,LSTM,archive,no_cluster,15,0.10648040037411918,1.148606064206521,-11.185428602816467,21.256108412415163,0.3539031637163345
gift,LSTM,archive,no_cluster,16,0.10653139101192877,1.1510148925172174,-15.879582269052728,23.856893968061588,0.351275972514091
gift,LSTM,archive,no_cluster,17,0.10646262864140013,1.1505509065152666,-30.11431159747461,32.5471211286561,0.37557512818957894
gift,LSTM,archive,no_cluster,18,0.10683931273321327,1.1729185640047517,30.858201049852813,38.1313255934422,0.3557843083043458
