suite,model,study,best_epoch,val_loss,spearman,pred_sd,arm
real_panel_lstm_ratio__LSTM__electronics__r024,LSTM,1,5.0,0.0868419166654348,0.3237040993237061,0.6686882635654091,real_panel_lstm_ratio__LSTM__electronics__r024
real_panel_lstm_ratio__LSTM__electronics__r025,LSTM,1,11.0,0.0866127777844667,0.31933718751001555,0.9062515267474814,real_panel_lstm_ratio__LSTM__electronics__r025
real_panel_lstm_ratio__LSTM__electronics__r026,LSTM,1,9.0,0.0864385366439819,0.30798724405630423,0.7756745306165084,real_panel_lstm_ratio__LSTM__electronics__r026
real_panel_lstm_ratio__LSTM__electronics__r027,LSTM,1,8.0,0.0861379764974117,0.30716524297178927,1.1887407013122995,real_panel_lstm_ratio__LSTM__electronics__r027
real_panel_lstm_ratio__LSTM__electronics__r028,LSTM,1,7.0,0.0868111066520214,0.30033715196414923,1.0016260409420987,real_panel_lstm_ratio__LSTM__electronics__r028
real_panel_lstm_ratio__LSTM__electronics__r029,LSTM,1,34.0,0.0861734431236982,0.3179623083918021,1.104028947609703,real_panel_lstm_ratio__LSTM__electronics__r029
real_panel_lstm_ratio__LSTM__electronics__r030,LSTM,1,9.0,0.0857128370553255,0.2894184161315043,0.9274168080214933,real_panel_lstm_ratio__LSTM__electronics__r030
real_panel_lstm_ratio__LSTM__electronics__r031,LSTM,1,7.0,0.0866033416241407,0.30659998298214686,1.0091380286215332,real_panel_lstm_ratio__LSTM__electronics__r031
real_panel_lstm_ratio__LSTM__electronics__r032,LSTM,1,8.0,0.0862829964607954,0.28044327021930016,1.1236902983926005,real_panel_lstm_ratio__LSTM__electronics__r032
real_panel_lstm_ratio__LSTM__electronics__r033,LSTM,1,16.0,0.0865347310900688,0.3178036726170174,1.0043903835922945,real_panel_lstm_ratio__LSTM__electronics__r033
real_panel_lstm_ratio__LSTM__electronics__r034,LSTM,1,5.0,0.0868968144059181,0.3213240498142373,0.9741308382713731,real_panel_lstm_ratio__LSTM__electronics__r034
real_panel_lstm_ratio__LSTM__electronics__r035,LSTM,1,29.0,0.0863868370652198,0.3129448672489286,2.464178750281213,real_panel_lstm_ratio__LSTM__electronics__r035
real_panel_lstm_ratio__LSTM__electronics__r036,LSTM,1,7.0,0.0863968320190906,0.298781533726606,1.7577765839023456,real_panel_lstm_ratio__LSTM__electronics__r036
real_panel_lstm_ratio__LSTM__electronics__r037,LSTM,1,30.0,0.0854678712785244,0.32264986403374385,1.2141418497747214,real_panel_lstm_ratio__LSTM__electronics__r037
real_panel_lstm_ratio__LSTM__electronics__r038,LSTM,1,9.0,0.0865095146000385,0.3079317304507201,1.3795222097995559,real_panel_lstm_ratio__LSTM__electronics__r038
real_panel_lstm_ratio__LSTM__electronics__r039,LSTM,1,22.0,0.0869758296757936,0.3085183771412466,2.736068158606053,real_panel_lstm_ratio__LSTM__electronics__r039
real_panel_lstm_ratio__LSTM__electronics__r040,LSTM,1,9.0,0.0859595388174057,0.3056316323052502,0.8603551188671663,real_panel_lstm_ratio__LSTM__electronics__r040
real_panel_lstm_ratio__LSTM__electronics__r041,LSTM,1,11.0,0.0867380928248167,0.31122260895021414,0.8959308055039784,real_panel_lstm_ratio__LSTM__electronics__r041
real_panel_lstm_ratio__LSTM__electronics__r042,LSTM,1,8.0,0.086968395859003,0.3277442112863181,2.1015222834038756,real_panel_lstm_ratio__LSTM__electronics__r042
real_panel_lstm_ratio__LSTM__electronics__r043,LSTM,1,7.0,0.0864382665604353,0.28976261721128854,0.7614256474447079,real_panel_lstm_ratio__LSTM__electronics__r043
real_panel_lstm_ratio__LSTM__electronics__r044,LSTM,1,22.0,0.0861751958727836,0.30704158798401165,1.1007124799603771,real_panel_lstm_ratio__LSTM__electronics__r044
real_panel_lstm_ratio__LSTM__electronics__r045,LSTM,1,33.0,0.085240751504898,0.3192088394617074,2.8137706557967515,real_panel_lstm_ratio__LSTM__electronics__r045
real_panel_lstm_ratio__LSTM__electronics__r046,LSTM,1,6.0,0.0869502574205398,0.293729278833815,0.6305290865249044,real_panel_lstm_ratio__LSTM__electronics__r046
real_panel_lstm_ratio__LSTM__electronics__r047,LSTM,1,22.0,0.0867615677416324,0.3182949611709646,1.6817768822645975,real_panel_lstm_ratio__LSTM__electronics__r047
real_panel_lstm_ratio__LSTM__electronics__r048,LSTM,1,11.0,0.0866873189806938,0.31557501135210664,0.9808589776291298,real_panel_lstm_ratio__LSTM__electronics__r048
real_panel_lstm_ratio__LSTM__electronics__r049,LSTM,1,11.0,0.086469579488039,0.3046011857363431,1.2171098557147493,real_panel_lstm_ratio__LSTM__electronics__r049
real_panel_lstm_ratio__LSTM__electronics__r050,LSTM,1,10.0,0.0862138755619525,0.2920005103659777,2.3164814766462514,real_panel_lstm_ratio__LSTM__electronics__r050
real_panel_lstm_ratio__LSTM__electronics__r051,LSTM,1,31.0,0.0860745310783386,0.3025040358179191,1.880068510067269,real_panel_lstm_ratio__LSTM__electronics__r051
real_panel_lstm_ratio__LSTM__electronics__r052,LSTM,1,11.0,0.0864942613989114,0.30131416719781057,2.161513862824705,real_panel_lstm_ratio__LSTM__electronics__r052
real_panel_lstm_ratio__LSTM__electronics__r053,LSTM,1,5.0,0.087153360247612,0.3068823905149094,0.9660969332783672,real_panel_lstm_ratio__LSTM__electronics__r053
real_panel_lstm_ratio__LSTM__electronics__r054,LSTM,1,9.0,0.0864137671887874,0.3042980391989796,0.7453300773105674,real_panel_lstm_ratio__LSTM__electronics__r054
real_panel_lstm_ratio__LSTM__electronics__r055,LSTM,1,9.0,0.0866267867386341,0.27255641983293494,1.4369674013848757,real_panel_lstm_ratio__LSTM__electronics__r055
real_panel_lstm_ratio__LSTM__electronics__r056,LSTM,1,5.0,0.0866599567234516,0.2993588993878991,1.065952680650322,real_panel_lstm_ratio__LSTM__electronics__r056
real_panel_lstm_ratio__LSTM__electronics__r057,LSTM,1,7.0,0.0866816006600856,0.3020125562296761,0.9751003956927359,real_panel_lstm_ratio__LSTM__electronics__r057
real_panel_lstm_ratio__LSTM__electronics__r058,LSTM,1,9.0,0.0865530539304018,0.2892240676591335,1.4623119719410158,real_panel_lstm_ratio__LSTM__electronics__r058
real_panel_lstm_ratio__LSTM__electronics__r059,LSTM,1,9.0,0.0862394347786903,0.30727475414186267,1.4065926496104941,real_panel_lstm_ratio__LSTM__electronics__r059
real_panel_lstm_ratio__LSTM__electronics__r060,LSTM,1,14.0,0.0884762609807344,0.31050306042054165,2.566426576123251,real_panel_lstm_ratio__LSTM__electronics__r060
real_panel_lstm_ratio__LSTM__electronics__r061,LSTM,1,13.0,0.0870471354573965,0.3275788569964436,1.5414940004033952,real_panel_lstm_ratio__LSTM__electronics__r061
real_panel_lstm_ratio__LSTM__electronics__r062,LSTM,1,26.0,0.0861633587628603,0.3205018980013033,2.1632506933953057,real_panel_lstm_ratio__LSTM__electronics__r062
real_panel_lstm_ratio__LSTM__electronics__r063,LSTM,1,11.0,0.086814185604453,0.3022384169712443,0.9825147269520108,real_panel_lstm_ratio__LSTM__electronics__r063
real_panel_lstm_ratio__LSTM__electronics__r064,LSTM,1,9.0,0.0865831617265939,0.3033926517646721,1.4815419596282355,real_panel_lstm_ratio__LSTM__electronics__r064
real_panel_lstm_ratio__LSTM__electronics__r065,LSTM,1,13.0,0.0867615342140197,0.30958835980455124,1.2531267703177633,real_panel_lstm_ratio__LSTM__electronics__r065
real_panel_lstm_ratio__LSTM__electronics__r066,LSTM,1,11.0,0.0865754019469022,0.323389514330887,0.8152598394576687,real_panel_lstm_ratio__LSTM__electronics__r066
real_panel_lstm_ratio__LSTM__electronics__r067,LSTM,1,36.0,0.0864666495472192,0.3188992304242185,1.1791051305541156,real_panel_lstm_ratio__LSTM__electronics__r067
real_panel_lstm_ratio__LSTM__electronics__r068,LSTM,1,11.0,0.0864790864288806,0.28540662306968384,1.1356170952908775,real_panel_lstm_ratio__LSTM__electronics__r068
real_panel_lstm_ratio__LSTM__electronics__r069,LSTM,1,8.0,0.086433345451951,0.28909839223580913,0.7686058311157817,real_panel_lstm_ratio__LSTM__electronics__r069
real_panel_lstm_ratio__LSTM__electronics__r070,LSTM,1,19.0,0.0870305281132459,0.30866179501529184,1.065206648239231,real_panel_lstm_ratio__LSTM__electronics__r070
real_panel_lstm_ratio__LSTM__electronics__r071,LSTM,1,4.0,0.0872256867587566,0.28793107203267304,1.0966094946126776,real_panel_lstm_ratio__LSTM__electronics__r071
real_panel_lstm_ratio__LSTM__electronics__r072,LSTM,1,7.0,0.0886068535702569,0.3061203235944512,1.5259029333433038,real_panel_lstm_ratio__LSTM__electronics__r072
real_panel_lstm_ratio__LSTM__electronics__r073,LSTM,1,4.0,0.0868734158575534,0.30684906729734485,0.7430503118406929,real_panel_lstm_ratio__LSTM__electronics__r073
real_panel_lstm_ratio__LSTM__electronics__r074,LSTM,1,14.0,0.0863699875771999,0.29282813695474236,2.0788427658840694,real_panel_lstm_ratio__LSTM__electronics__r074
real_panel_lstm_ratio__LSTM__electronics__r075,LSTM,1,10.0,0.0867461189627647,0.3122203048678181,1.007414476073026,real_panel_lstm_ratio__LSTM__electronics__r075
real_panel_lstm_ratio__LSTM__electronics__r076,LSTM,1,11.0,0.0860738474875688,0.29855194313723504,1.1386024737710676,real_panel_lstm_ratio__LSTM__electronics__r076
real_panel_lstm_ratio__LSTM__electronics__r077,LSTM,1,9.0,0.0868771746754646,0.2954229532127613,0.9200383730074884,real_panel_lstm_ratio__LSTM__electronics__r077
real_panel_lstm_ratio__LSTM__electronics__r078,LSTM,1,13.0,0.0864964388310909,0.31416215547738524,0.9923192088379599,real_panel_lstm_ratio__LSTM__electronics__r078
real_panel_lstm_ratio__LSTM__electronics__r079,LSTM,1,18.0,0.0878800760422434,0.3201157958190639,1.2023368900168436,real_panel_lstm_ratio__LSTM__electronics__r079
real_panel_lstm_ratio__LSTM__electronics__r080,LSTM,1,9.0,0.0866643488407135,0.3079904410973941,1.073768086100301,real_panel_lstm_ratio__LSTM__electronics__r080
real_panel_lstm_ratio__LSTM__electronics__r081,LSTM,1,8.0,0.0861582085490226,0.29695500553525433,0.9708471122210854,real_panel_lstm_ratio__LSTM__electronics__r081
real_panel_lstm_ratio__LSTM__electronics__r082,LSTM,1,21.0,0.0862280596047639,0.2971600645875614,1.0966757203203699,real_panel_lstm_ratio__LSTM__electronics__r082
real_panel_lstm_ratio__LSTM__electronics__r083,LSTM,1,8.0,0.0868671219795942,0.295976295823641,0.7451109875305577,real_panel_lstm_ratio__LSTM__electronics__r083
real_panel_lstm_ratio__LSTM__electronics__r084,LSTM,1,32.0,0.0866121146827936,0.311419502291067,1.126377124508071,real_panel_lstm_ratio__LSTM__electronics__r084
real_panel_lstm_ratio__LSTM__electronics__r085,LSTM,1,19.0,0.0865397341549396,0.3156331711254209,4.297506152714905,real_panel_lstm_ratio__LSTM__electronics__r085
real_panel_lstm_ratio__LSTM__electronics__r086,LSTM,1,9.0,0.0871733780950307,0.27791319842588885,0.6897843072130057,real_panel_lstm_ratio__LSTM__electronics__r086
real_panel_lstm_ratio__LSTM__electronics__r087,LSTM,1,11.0,0.0863650478422641,0.3017047139884982,0.7487685484091764,real_panel_lstm_ratio__LSTM__electronics__r087
real_panel_lstm_ratio__LSTM__electronics__r088,LSTM,1,10.0,0.0870154183357954,0.29773034932313275,0.709762466733578,real_panel_lstm_ratio__LSTM__electronics__r088
real_panel_lstm_ratio__LSTM__electronics__r089,LSTM,1,6.0,0.0867021474987268,0.32264224826580234,0.815598407683216,real_panel_lstm_ratio__LSTM__electronics__r089
real_panel_lstm_ratio__LSTM__electronics__r090,LSTM,1,20.0,0.0853326618671417,0.31454987278991364,7.7089610533167905,real_panel_lstm_ratio__LSTM__electronics__r090
real_panel_lstm_ratio__LSTM__electronics__r091,LSTM,1,23.0,0.0853168591856956,0.3239720934666823,1.3667351690353604,real_panel_lstm_ratio__LSTM__electronics__r091
real_panel_lstm_ratio__LSTM__electronics__r092,LSTM,1,11.0,0.0862390492111444,0.31081019366863094,2.3597323685942855,real_panel_lstm_ratio__LSTM__electronics__r092
real_panel_lstm_ratio__LSTM__electronics__r093,LSTM,1,29.0,0.086457472294569,0.3097693131987744,1.0464776363595414,real_panel_lstm_ratio__LSTM__electronics__r093
real_panel_lstm_ratio__LSTM__electronics__r094,LSTM,1,6.0,0.0870027486234903,0.29160206903242675,0.559018951102499,real_panel_lstm_ratio__LSTM__electronics__r094
real_panel_lstm_ratio__LSTM__electronics__r095,LSTM,1,14.0,0.0864949338138103,0.308456804433847,1.059821022719558,real_panel_lstm_ratio__LSTM__electronics__r095
real_panel_lstm_ratio__LSTM__electronics__r096,LSTM,1,13.0,0.0867777168750763,0.29388656823351544,1.0797529284403105,real_panel_lstm_ratio__LSTM__electronics__r096
real_panel_lstm_ratio__LSTM__electronics__r097,LSTM,1,28.0,0.0864498112350702,0.322672697603401,1.366422343074368,real_panel_lstm_ratio__LSTM__electronics__r097
real_panel_lstm_ratio__LSTM__electronics__r098,LSTM,1,8.0,0.0868272185325622,0.2776759257986778,1.1983099293490391,real_panel_lstm_ratio__LSTM__electronics__r098
real_panel_lstm_ratio__LSTM__electronics__r099,LSTM,1,15.0,0.0865874607115984,0.31043900471840663,1.231527778911646,real_panel_lstm_ratio__LSTM__electronics__r099
selection_rescore__LSTM__electronics__r00,LSTM,1,13.0,0.0897641628980636,0.060578439965316824,0.16714675737336865,selection_rescore__LSTM__electronics__r00
selection_rescore__LSTM__electronics__r01,LSTM,1,7.0,0.0889735613018274,0.012829747246855688,0.1897845910571718,selection_rescore__LSTM__electronics__r01
selection_rescore__LSTM__electronics__r02,LSTM,1,10.0,0.088946558535099,0.047720013392290137,0.1714349346735014,selection_rescore__LSTM__electronics__r02
selection_rescore__LSTM__electronics__r03,LSTM,1,9.0,0.08878237567842,0.01646692778686513,0.2129860448127396,selection_rescore__LSTM__electronics__r03
selection_rescore__LSTM__electronics__r04,LSTM,1,8.0,0.0886126514524221,-0.005546907810051519,0.2059964212837885,selection_rescore__LSTM__electronics__r04
selection_rescore__LSTM__electronics__r05,LSTM,1,11.0,0.0892307870090007,0.05003410928132906,0.19145363873711851,selection_rescore__LSTM__electronics__r05
selection_rescore__LSTM__electronics__r06,LSTM,1,10.0,0.0905202052422932,0.05014224452553339,0.19346231829712449,selection_rescore__LSTM__electronics__r06
selection_rescore__LSTM__electronics__r07,LSTM,1,8.0,0.0886388532817363,0.05815315493282468,0.20100454737354437,selection_rescore__LSTM__electronics__r07
selection_rescore__LSTM__electronics__r08,LSTM,1,7.0,0.088898591697216,-0.03589982508182244,0.1931759763254469,selection_rescore__LSTM__electronics__r08
selection_rescore__LSTM__electronics__r09,LSTM,1,7.0,0.0889053139835596,0.05141255019331966,0.20041414884171996,selection_rescore__LSTM__electronics__r09
selection_rescore__LSTM__electronics__r10,LSTM,1,11.0,0.0889940317720174,0.029348110428944515,0.18875342252277863,selection_rescore__LSTM__electronics__r10
selection_rescore__LSTM__electronics__r11,LSTM,1,8.0,0.0889800116419792,0.08332291855940213,0.19383641859694503,selection_rescore__LSTM__electronics__r11
selection_rescore__LSTM__electronics__r12,LSTM,1,11.0,0.0891267415136098,0.001811008532304989,0.1841160884089236,selection_rescore__LSTM__electronics__r12
selection_rescore__LSTM__electronics__r13,LSTM,1,6.0,0.0912643788116318,0.031198090436674358,0.17913119798887486,selection_rescore__LSTM__electronics__r13
selection_rescore__LSTM__electronics__r14,LSTM,1,8.0,0.0892506502568721,0.025255030910764798,0.18575343724585627,selection_rescore__LSTM__electronics__r14
selection_rescore__LSTM__electronics__r15,LSTM,1,50.0,0.0906181093305349,-0.05956657502216793,0.15708084590423654,selection_rescore__LSTM__electronics__r15
selection_rescore__LSTM__electronics__r16,LSTM,1,11.0,0.0889747813344001,0.12439634843416864,0.20948942692590933,selection_rescore__LSTM__electronics__r16
selection_rescore__LSTM__electronics__r17,LSTM,1,8.0,0.0889130849391222,0.014308631934853834,0.1921015351929119,selection_rescore__LSTM__electronics__r17
selection_rescore__LSTM__electronics__r18,LSTM,1,8.0,0.0886190533638,-0.005306180421835034,0.22112433742013887,selection_rescore__LSTM__electronics__r18
selection_rescore__LSTM__electronics__r19,LSTM,1,6.0,0.0888510216027498,0.07832529935559016,0.21699030683133266,selection_rescore__LSTM__electronics__r19
selection_rescore__LSTM__electronics__r20,LSTM,1,10.0,0.088834349066019,0.019445215655833997,0.19277080031552377,selection_rescore__LSTM__electronics__r20
selection_rescore__LSTM__electronics__r21,LSTM,1,24.0,0.0892563890665769,0.09114248751382212,0.18863994773960946,selection_rescore__LSTM__electronics__r21
selection_rescore__LSTM__electronics__r22,LSTM,1,7.0,0.0888266135007143,0.05643027000889872,0.20799607032430395,selection_rescore__LSTM__electronics__r22
selection_rescore__LSTM__electronics__r23,LSTM,1,10.0,0.0887314174324274,0.052137300867564296,0.19863237807356257,selection_rescore__LSTM__electronics__r23
selection_rescore__LSTM__electronics__r24,LSTM,1,10.0,0.0886241216212511,0.06779978873246319,0.18848812174268517,selection_rescore__LSTM__electronics__r24
selection_rescore__LSTM__electronics__r25,LSTM,1,28.0,0.0915344378777912,0.06599670331069872,0.172067006855666,selection_rescore__LSTM__electronics__r25
selection_rescore__LSTM__electronics__r26,LSTM,1,11.0,0.0884523931890726,0.09544682316149686,0.20220986514378497,selection_rescore__LSTM__electronics__r26
selection_rescore__LSTM__electronics__r27,LSTM,1,10.0,0.088704926893115,0.052900539199789695,0.17381797730080992,selection_rescore__LSTM__electronics__r27
selection_rescore__LSTM__electronics__r28,LSTM,1,7.0,0.0888488683849573,-0.00375404823331163,0.20303144901587855,selection_rescore__LSTM__electronics__r28
selection_rescore__LSTM__electronics__r29,LSTM,1,6.0,0.0907126143574714,0.07867781359949101,0.18828032469364922,selection_rescore__LSTM__electronics__r29
selection_rescore__LSTM__electronics__r30,LSTM,1,16.0,0.0888456832617521,0.030412046407426705,0.18693794459449223,selection_rescore__LSTM__electronics__r30
selection_rescore__LSTM__electronics__r31,LSTM,1,9.0,0.0894938632845878,-0.018238089791508566,0.17564388501318512,selection_rescore__LSTM__electronics__r31
selection_rescore__LSTM__electronics__r32,LSTM,1,13.0,0.0887617822736501,-0.005960743382144897,0.1993847328626186,selection_rescore__LSTM__electronics__r32
selection_rescore__LSTM__electronics__r33,LSTM,1,7.0,0.0888381749391555,0.07815189773436114,0.20243140706250387,selection_rescore__LSTM__electronics__r33
selection_rescore__LSTM__electronics__r34,LSTM,1,13.0,0.0887807793915271,0.05640296078167189,0.18154141229831644,selection_rescore__LSTM__electronics__r34
selection_rescore__LSTM__electronics__r35,LSTM,1,8.0,0.0888545103371143,-0.00209220875976582,0.1783944760392904,selection_rescore__LSTM__electronics__r35
selection_rescore__LSTM__electronics__r36,LSTM,1,2.0,0.0886406172066927,0.02407168910532718,0.1465820579198583,selection_rescore__LSTM__electronics__r36
selection_rescore__LSTM__electronics__r37,LSTM,1,4.0,0.0912551209330558,-0.03566304922523199,0.1878784138745191,selection_rescore__LSTM__electronics__r37
selection_rescore__LSTM__electronics__r38,LSTM,1,8.0,0.0891005750745534,-0.06372279776788949,0.17337494470000317,selection_rescore__LSTM__electronics__r38
selection_rescore__LSTM__electronics__r39,LSTM,1,11.0,0.0885450337082147,0.09272261080972166,0.21616410378468162,selection_rescore__LSTM__electronics__r39
selection_rescore__ValendinLSTM__electronics__r00,ValendinLSTM,1,8.0,0.088960001245141,0.029302802727541093,0.21513320029352911,selection_rescore__ValendinLSTM__electronics__r00
selection_rescore__ValendinLSTM__electronics__r01,ValendinLSTM,1,10.0,0.0887344907969236,0.06261016165545245,0.20646041681383004,selection_rescore__ValendinLSTM__electronics__r01
selection_rescore__ValendinLSTM__electronics__r02,ValendinLSTM,1,8.0,0.0889260470867157,0.030034677069963836,0.2151402190527715,selection_rescore__ValendinLSTM__electronics__r02
selection_rescore__ValendinLSTM__electronics__r03,ValendinLSTM,1,11.0,0.0889586377888917,0.004576922032369869,0.16934755972743068,selection_rescore__ValendinLSTM__electronics__r03
selection_rescore__ValendinLSTM__electronics__r04,ValendinLSTM,1,7.0,0.0884833820164203,-0.03347784619512349,0.20979842400844942,selection_rescore__ValendinLSTM__electronics__r04
selection_rescore__ValendinLSTM__electronics__r05,ValendinLSTM,1,9.0,0.088763428851962,0.063656948987363,0.2128268271765209,selection_rescore__ValendinLSTM__electronics__r05
selection_rescore__ValendinLSTM__electronics__r06,ValendinLSTM,1,13.0,0.0890651866793632,0.02341356094310536,0.2049786174350072,selection_rescore__ValendinLSTM__electronics__r06
selection_rescore__ValendinLSTM__electronics__r07,ValendinLSTM,1,4.0,0.0912398163761411,0.02033496412134215,0.2143051374703507,selection_rescore__ValendinLSTM__electronics__r07
selection_rescore__ValendinLSTM__electronics__r08,ValendinLSTM,1,6.0,0.0911585582154137,0.0012857728882352754,0.1968039420177773,selection_rescore__ValendinLSTM__electronics__r08
selection_rescore__ValendinLSTM__electronics__r09,ValendinLSTM,1,13.0,0.0892372261732816,0.042936529136123495,0.2084679468427235,selection_rescore__ValendinLSTM__electronics__r09
selection_rescore__ValendinLSTM__electronics__r10,ValendinLSTM,1,7.0,0.0885727629065513,0.024446935348579085,0.2158608837557865,selection_rescore__ValendinLSTM__electronics__r10
selection_rescore__ValendinLSTM__electronics__r11,ValendinLSTM,1,11.0,0.0888078678399324,0.07570539395135473,0.19953660217286528,selection_rescore__ValendinLSTM__electronics__r11
selection_rescore__ValendinLSTM__electronics__r12,ValendinLSTM,1,8.0,0.0888150334358215,0.01914330288264211,0.21243196650227575,selection_rescore__ValendinLSTM__electronics__r12
selection_rescore__ValendinLSTM__electronics__r13,ValendinLSTM,1,1.0,0.0888291932642459,0.09080286967056095,0.19600106151738583,selection_rescore__ValendinLSTM__electronics__r13
selection_rescore__ValendinLSTM__electronics__r14,ValendinLSTM,1,7.0,0.0888601075857877,0.03141605128803444,0.22695571995132965,selection_rescore__ValendinLSTM__electronics__r14
selection_rescore__ValendinLSTM__electronics__r15,ValendinLSTM,1,8.0,0.0888225343078374,-0.006944134097374695,0.2161913328299732,selection_rescore__ValendinLSTM__electronics__r15
selection_rescore__ValendinLSTM__electronics__r16,ValendinLSTM,1,7.0,0.0887747053056955,0.04875966364970256,0.18815784788490023,selection_rescore__ValendinLSTM__electronics__r16
selection_rescore__ValendinLSTM__electronics__r17,ValendinLSTM,1,7.0,0.0889942180365324,0.03904681791593445,0.20218032076968884,selection_rescore__ValendinLSTM__electronics__r17
selection_rescore__ValendinLSTM__electronics__r18,ValendinLSTM,1,11.0,0.088718669489026,-0.01268244251542306,0.18852793790221922,selection_rescore__ValendinLSTM__electronics__r18
selection_rescore__ValendinLSTM__electronics__r19,ValendinLSTM,1,17.0,0.0891193766146898,0.009840505958245501,0.1380881347587128,selection_rescore__ValendinLSTM__electronics__r19
selection_rescore__ValendinLSTM__electronics__r20,ValendinLSTM,1,5.0,0.0909315762775284,0.021833007889581004,0.22010994642167117,selection_rescore__ValendinLSTM__electronics__r20
selection_rescore__ValendinLSTM__electronics__r21,ValendinLSTM,1,8.0,0.0887648593634367,0.03301278110898258,0.22012341194565696,selection_rescore__ValendinLSTM__electronics__r21
selection_rescore__ValendinLSTM__electronics__r22,ValendinLSTM,1,6.0,0.0887352768331766,0.05789086546664152,0.210885215886057,selection_rescore__ValendinLSTM__electronics__r22
selection_rescore__ValendinLSTM__electronics__r23,ValendinLSTM,1,7.0,0.0891814809292554,0.03309221502018047,0.20713882983236542,selection_rescore__ValendinLSTM__electronics__r23
selection_rescore__ValendinLSTM__electronics__r24,ValendinLSTM,1,16.0,0.0889566261321306,0.04796235699186491,0.18981850676146245,selection_rescore__ValendinLSTM__electronics__r24
selection_rescore__ValendinLSTM__electronics__r25,ValendinLSTM,1,9.0,0.0887170433998107,0.05911642415998474,0.19873790534577074,selection_rescore__ValendinLSTM__electronics__r25
selection_rescore__ValendinLSTM__electronics__r26,ValendinLSTM,1,8.0,0.0888026338070631,0.057031125939276894,0.20944500150584344,selection_rescore__ValendinLSTM__electronics__r26
selection_rescore__ValendinLSTM__electronics__r27,ValendinLSTM,1,7.0,0.0892805904150009,0.027805375139109613,0.19237940948347704,selection_rescore__ValendinLSTM__electronics__r27
selection_rescore__ValendinLSTM__electronics__r28,ValendinLSTM,1,53.0,0.0886006392538547,0.20353156802189962,0.5098431632721642,selection_rescore__ValendinLSTM__electronics__r28
selection_rescore__ValendinLSTM__electronics__r29,ValendinLSTM,1,11.0,0.0889540463685989,0.03517869594376178,0.18412003238597607,selection_rescore__ValendinLSTM__electronics__r29
selection_rescore__ValendinLSTM__electronics__r30,ValendinLSTM,1,11.0,0.0887208580970764,-0.01168558693087517,0.19405484019175825,selection_rescore__ValendinLSTM__electronics__r30
selection_rescore__ValendinLSTM__electronics__r31,ValendinLSTM,1,7.0,0.0888955537229776,-0.00880924818632559,0.21222699782865778,selection_rescore__ValendinLSTM__electronics__r31
selection_rescore__ValendinLSTM__electronics__r32,ValendinLSTM,1,9.0,0.0889641549438238,-0.012209518535069486,0.20034885912862424,selection_rescore__ValendinLSTM__electronics__r32
selection_rescore__ValendinLSTM__electronics__r33,ValendinLSTM,1,8.0,0.0889046061784029,0.007373678000234024,0.20964330488441135,selection_rescore__ValendinLSTM__electronics__r33
selection_rescore__ValendinLSTM__electronics__r34,ValendinLSTM,1,41.0,0.0885007112072064,0.23917543256906246,1.1420335333839848,selection_rescore__ValendinLSTM__electronics__r34
selection_rescore__ValendinLSTM__electronics__r35,ValendinLSTM,1,7.0,0.0887553207576274,0.022013056133891998,0.19283207745372433,selection_rescore__ValendinLSTM__electronics__r35
selection_rescore__ValendinLSTM__electronics__r36,ValendinLSTM,1,9.0,0.0888350903987884,0.010368828281692817,0.1973610487579695,selection_rescore__ValendinLSTM__electronics__r36
selection_rescore__ValendinLSTM__electronics__r37,ValendinLSTM,1,7.0,0.0889373552054166,0.007372811099146244,0.2093777120256104,selection_rescore__ValendinLSTM__electronics__r37
selection_rescore__ValendinLSTM__electronics__r38,ValendinLSTM,1,11.0,0.0890625100582838,0.010919265369392259,0.19016407397594007,selection_rescore__ValendinLSTM__electronics__r38
selection_rescore__ValendinLSTM__electronics__r39,ValendinLSTM,1,7.0,0.0888356398791074,0.09369363469078033,0.20859711239327597,selection_rescore__ValendinLSTM__electronics__r39
training_budget__LSTM__electronics__archive__r00,LSTM,1,13.0,0.0899249613285064,0.03690296912374399,0.17000907285189656,training_budget__LSTM__electronics__archive__r00
training_budget__LSTM__electronics__archive__r01,LSTM,1,10.0,0.0890247318893671,0.03135317846345328,0.1901473581494346,training_budget__LSTM__electronics__archive__r01
training_budget__LSTM__electronics__archive__r02,LSTM,1,10.0,0.0885211173444986,0.05775905681214112,0.16087129330504737,training_budget__LSTM__electronics__archive__r02
training_budget__LSTM__electronics__archive__r03,LSTM,1,8.0,0.0889267344027757,0.03531859011136496,0.21078554499753993,training_budget__LSTM__electronics__archive__r03
training_budget__LSTM__electronics__archive__r04,LSTM,1,6.0,0.0886626336723566,0.013407967648551252,0.17110511416109658,training_budget__LSTM__electronics__archive__r04
training_budget__LSTM__electronics__archive__r05,LSTM,1,14.0,0.0907881166785955,0.07322071383173841,0.16921400122144395,training_budget__LSTM__electronics__archive__r05
training_budget__LSTM__electronics__archive__r06,LSTM,1,4.0,0.0911188242690903,0.04583025739318266,0.2128243780449061,training_budget__LSTM__electronics__archive__r06
training_budget__LSTM__electronics__archive__r07,LSTM,1,7.0,0.0888595897704362,0.04359865058136355,0.2172200304766099,training_budget__LSTM__electronics__archive__r07
training_budget__LSTM__electronics__archive__r08,LSTM,1,8.0,0.0890073012560606,0.01088537168247145,0.1893520875840762,training_budget__LSTM__electronics__archive__r08
