suite,model,study,spearman,pred_sd,val_loss,best_epoch,epochs_run,lr,batch_size,weight_decay,updates,hidden,dense,dropout,embedder,d_model,arm
ar_encoding__electronics__no_ar__e,LSTM,20,0.0650093571715245,0.1510233496725361,0.0892878305166959,7.0,15.0,0.0033674422225742,256.0,8.699420629145853e-06,32.0,128.0,64.0,0.2,valendin,,e
cluster__electronics__ar_plus_cluster_8__a,LSTM,1,0.2967554399145447,5.869788291262599,0.0846543928178457,19.0,27.0,0.0099397671680106,64.0,0.0007540582424263,260.0,64.0,32.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,2,0.2599992716800328,15.940212844736156,0.0868038367480039,6.0,14.0,0.0020102145561129,256.0,3.520784061174795e-05,28.0,32.0,128.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,3,0.2116951398686822,1.741680666031331,0.0847483111115602,10.0,18.0,0.0095632192294259,64.0,1.773510519377178e-05,143.0,32.0,128.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,4,0.3284966280894408,2.762608637004996,0.0823645517230033,8.0,16.0,0.0082868110923768,64.0,1.890465837707818e-05,117.0,128.0,128.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,5,0.2410202450827588,1.303392751141503,0.0888273231685161,4.0,12.0,0.0068251429246809,256.0,7.371130115661969e-06,20.0,128.0,64.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,6,0.3171338969365073,3.0732489987166614,0.0851150804332324,12.0,20.0,0.0092966063144646,128.0,6.119470180474752e-05,91.0,64.0,128.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,7,0.2729705139478641,5.65990191065473,0.0849607942196039,7.0,15.0,0.0075474338705433,64.0,1.4905265849011147e-05,104.0,128.0,128.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,8,0.2719602897392371,4.380335389691202,0.0822651982307434,18.0,26.0,0.0092179645810269,256.0,7.950182217793861e-06,76.0,128.0,128.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,9,0.2867262739806707,2.8468679827702115,0.0832326019612642,9.0,17.0,0.0095477416016872,64.0,0.0006362836350223,130.0,128.0,32.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,10,0.2716420552739488,3.492821689847084,0.0828095820660774,12.0,20.0,0.0098315615082222,64.0,5.31596336257693e-05,169.0,128.0,128.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,11,0.3280008149272392,3.041008197145673,0.0842785964218469,14.0,22.0,0.0076244062130149,64.0,1.3292550633134232e-06,195.0,128.0,32.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,12,0.306919935778113,9.657278117015274,0.0852718422046074,14.0,22.0,0.0046467619706099,64.0,0.0092882710809889,195.0,32.0,32.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,13,0.2216472358632463,3.6783811402308952,0.0845924836511795,12.0,20.0,0.009811879496622,64.0,0.0004737426198842,169.0,64.0,128.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,14,0.302090555583579,3.0422616658053325,0.0844350689305709,16.0,24.0,0.0057819057802804,64.0,8.227229855222625e-06,221.0,128.0,64.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,15,0.2873336824236654,5.887226312281937,0.0853823072143963,20.0,28.0,0.0076559909395675,128.0,5.032118549058681e-05,147.0,128.0,32.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,16,0.2901847084866877,4.983714399090822,0.0835627115198544,12.0,20.0,0.0097073508704091,128.0,0.0001708461411585,91.0,64.0,128.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,17,0.3203087623204837,3.74274077181354,0.0807475692459515,13.0,21.0,0.0083463754488986,128.0,0.0058495922975224,98.0,128.0,128.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,18,0.301884166397684,1.823903360209294,0.0845818018110898,9.0,17.0,0.0070248354934557,64.0,1.0032450619951164e-05,130.0,32.0,128.0,0.2,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,19,0.2927976459723136,6.698743842840041,0.0875598322600126,4.0,12.0,0.0057537685612637,256.0,0.0002166515262926,20.0,64.0,128.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__a,LSTM,20,0.2921935204270359,12.52593723211656,0.087271885946393,6.0,14.0,0.0080275934181518,256.0,0.0021818200913641,28.0,32.0,64.0,0.0,valendin,,a
cluster__electronics__ar_plus_cluster_8__b,LSTM,1,0.3074650820247903,4.215768010482072,0.0866711644025949,11.0,19.0,0.0088562108845805,64.0,1.299963897032e-06,156.0,32.0,128.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,2,0.3238460603628691,7.312408684547602,0.088426062837243,4.0,12.0,0.0081002402044881,256.0,5.591396825715117e-06,20.0,64.0,64.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,3,0.2680396858364943,3.2003629009216463,0.0851179951658615,26.0,34.0,0.0045231945638636,64.0,1.2520997028064952e-05,351.0,128.0,128.0,0.0,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,4,0.0342571385375426,10.23059360925618,0.0839863499769797,9.0,17.0,0.0098168441362284,64.0,4.193067263238865e-06,130.0,128.0,128.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,5,0.3146299074248078,3.877257298824305,0.0836931197689129,14.0,22.0,0.0098883702902485,64.0,0.0058139600904827,195.0,128.0,32.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,6,0.2454117979146307,3.0031806759372075,0.0842576641589403,3.0,11.0,0.0059101666812249,256.0,2.6877015770901067e-06,16.0,32.0,128.0,0.0,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,7,0.2954940003919316,2.9307451264517312,0.0828713746025012,34.0,42.0,0.0042880723022814,64.0,5.767509023618295e-06,455.0,128.0,128.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,8,0.3158707431663445,3.832139075320348,0.0848749130964279,10.0,18.0,0.0095718830918057,64.0,6.953507367092027e-06,143.0,32.0,128.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,9,0.297768002162487,4.850292216515107,0.085773206101014,30.0,38.0,0.008467339926776,64.0,1.1611269503622162e-06,403.0,64.0,32.0,0.0,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,10,0.2997660751208542,7.379968536162332,0.0829405369503157,14.0,22.0,0.0095042949096176,128.0,0.0015745786881496,105.0,32.0,64.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,11,0.2583851976520156,12.6832249266759,0.0842751171439886,35.0,43.0,0.0076245430775207,256.0,0.0001932764429193,144.0,32.0,32.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,12,0.2079438821400309,2.2024762064124057,0.0863407042164069,16.0,24.0,0.0052115576472143,64.0,0.0005069223136935,221.0,32.0,128.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,13,0.3162882114859231,2.995607110245052,0.0834550507939778,12.0,20.0,0.0091219510973796,64.0,0.0014818058362437,169.0,128.0,64.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,14,0.2489421486061998,3.752069791570582,0.0831180515770728,8.0,16.0,0.0092373407235984,64.0,2.638552448686249e-06,117.0,128.0,128.0,0.0,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,15,0.3249869479740859,3.850573520466533,0.081215249640601,19.0,27.0,0.0085007964568031,128.0,0.0001951383926696,140.0,128.0,64.0,0.0,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,16,0.2398557683699713,6.212908278628805,0.0881570074707269,4.0,12.0,0.0081711159208288,256.0,0.0002965728959757,20.0,128.0,32.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,17,0.3234341095313476,3.445729149557004,0.0840441959981734,9.0,17.0,0.0048902562806471,64.0,0.0002963257108075,130.0,128.0,128.0,0.0,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,18,0.2717311605641522,3.26341396627599,0.0898645743727684,7.0,15.0,0.0036990253990902,256.0,0.0001167110462169,32.0,128.0,32.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,19,0.2748871020658337,11.95135893007259,0.0868480298668146,7.0,15.0,0.0048836724705741,256.0,8.023206608328777e-06,32.0,64.0,64.0,0.2,valendin,,b
cluster__electronics__ar_plus_cluster_8__b,LSTM,20,0.2729235150922359,9.19115279957797,0.0889369845390319,5.0,13.0,0.0033251291562805,256.0,0.000118816453897,24.0,128.0,128.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__a,LSTM,1,0.3019370530612295,4.161130135697876,0.0880107379385403,9.0,17.0,0.0099504288789461,128.0,2.1105619121098388e-05,70.0,128.0,128.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,2,0.2535139271086162,7.18372716277265,0.0896476171910762,4.0,12.0,0.0057509801630664,256.0,0.0012215613230448,20.0,64.0,128.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,3,0.3209049441308823,3.108032868890411,0.0892464266373561,19.0,27.0,0.0099397383258931,64.0,2.622678452993205e-06,260.0,128.0,64.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,4,0.3120028649695843,2.450041100107836,0.0894911696131412,12.0,20.0,0.0094308908619396,64.0,4.785459237453018e-06,169.0,64.0,128.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,5,0.2048165307748141,10.479237387926831,0.0903294142335653,5.0,13.0,0.0050374014656676,256.0,1.993777661005669e-06,24.0,128.0,32.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,6,0.2178990042390046,13.290576264067402,0.0900522153824567,5.0,13.0,0.0082305599706254,256.0,0.000467270222426,24.0,64.0,32.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,7,0.2582923948377515,11.554729925239371,0.0900917742401361,6.0,14.0,0.0069246164152754,256.0,0.0012840111099899,28.0,64.0,32.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,8,0.3193008760574876,3.976006265866199,0.0877729933708906,26.0,34.0,0.0098634591265982,256.0,0.000183155398816,108.0,128.0,128.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,9,0.247952444494216,9.561215314988896,0.0890528056770563,4.0,12.0,0.0067614051198509,256.0,3.590569025612882e-05,20.0,64.0,128.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,10,0.2455621694223532,12.887274448848125,0.0898047685623169,4.0,12.0,0.0037384708944379,256.0,1.3709629268015273e-05,20.0,32.0,128.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,11,0.2873966632549847,11.43541429017033,0.0883878450840711,7.0,15.0,0.004365262444724,256.0,3.6847151140922296e-05,32.0,64.0,64.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,12,0.2285850910181819,6.656111112566116,0.0884361714124679,4.0,12.0,0.0084612791885199,256.0,0.000103876492505,20.0,32.0,128.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,13,0.2491156692598126,10.81982308016096,0.088507417589426,4.0,12.0,0.0041257263584717,256.0,0.003238587090996,20.0,32.0,128.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,14,0.1192242642270861,17.844951871849034,0.0896970573812723,8.0,16.0,0.0029285558807353,256.0,0.0005214534336205,36.0,32.0,32.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,15,0.2944835470422536,9.60875441328693,0.0905123821326664,13.0,21.0,0.0085334258292389,128.0,1.8013316291933383e-06,98.0,32.0,64.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,16,0.2256288019792175,6.679553347807709,0.0902690198272466,2.0,10.0,0.0046173018492615,256.0,6.362565644036678e-06,12.0,128.0,64.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,17,0.192739312122441,8.859704722794607,0.0884311702102422,4.0,12.0,0.0034082325993873,256.0,0.0001269209969847,20.0,64.0,64.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,18,0.2564787521004366,5.446705932446166,0.089935952797532,4.0,12.0,0.0076038333548453,256.0,0.0001726845240326,20.0,128.0,32.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,19,0.1983381097190106,12.97197920299749,0.0893180295825004,5.0,13.0,0.0078733140548145,256.0,0.000204420889087,24.0,64.0,32.0,0.0,valendin,,a
cluster__electronics__ar_unbounded__a,LSTM,20,0.2144816322350536,5.862962277058152,0.0887459218502044,6.0,14.0,0.0020604631480389,256.0,5.320590123896932e-05,28.0,64.0,64.0,0.2,valendin,,a
cluster__electronics__ar_unbounded__b,LSTM,1,0.0563773576966904,21.120715792440645,0.0909172892570495,6.0,14.0,0.008321429700411,256.0,0.001429255599892,28.0,32.0,64.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,2,0.1364355532585214,23.20201452636606,0.089645953848958,7.0,15.0,0.0037936239166684,256.0,0.0001388841665706,32.0,32.0,32.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,3,0.2164529253352516,14.738471619153282,0.088277319446206,7.0,15.0,0.0037599659816941,256.0,5.779018318053675e-05,32.0,32.0,32.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,4,0.1854108386140515,2.524681534089862,0.0897617768496275,5.0,13.0,0.004883325310435,256.0,1.2400578353593989e-06,24.0,128.0,32.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,5,0.2956520142724656,12.907432150487784,0.0890639778226614,8.0,16.0,0.0051518340446386,256.0,0.0033785298518923,36.0,64.0,32.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,6,0.1512326008551507,6.943098592047222,0.0897057987749576,3.0,11.0,0.0089354612608079,256.0,0.0044418847392701,16.0,64.0,128.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,7,0.1911567065105631,13.54037823348161,0.0881064794957637,9.0,17.0,0.0016276741354331,256.0,0.0005800168278302,40.0,32.0,64.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,8,0.3104239478691544,3.633039025048616,0.0898170164571358,10.0,18.0,0.0072408297183907,64.0,2.030568209301348e-05,143.0,128.0,128.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,9,0.2503691658422806,9.591125617657283,0.0893854591995477,7.0,15.0,0.0008618296805568,256.0,0.0025142917336975,32.0,128.0,128.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,10,0.2097559302221424,12.444581334073796,0.08893408998847,6.0,14.0,0.0079637547889978,256.0,0.0033204360892328,28.0,32.0,32.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,11,0.2998228644711357,2.687132261979188,0.0890473648905754,10.0,18.0,0.0099199570515312,128.0,0.0001111360487341,77.0,128.0,128.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,12,-0.0141249556076721,14.364110557199783,0.0890290215611457,7.0,15.0,0.0097146062870947,256.0,1.3931715453492095e-06,32.0,32.0,32.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,13,0.2959656931375197,3.25855509855132,0.088398856898913,11.0,19.0,0.0084745779554334,64.0,0.0017971868851517,156.0,128.0,64.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,14,0.1980665518205091,10.426330208311004,0.0880474131554365,7.0,15.0,0.006761998718463,256.0,0.0012036174578938,32.0,32.0,64.0,0.2,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,15,0.2131218203862668,7.496350899750594,0.0878919754177331,4.0,12.0,0.0040758329278205,256.0,8.953682535269934e-06,20.0,32.0,128.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,16,0.2633789903832689,4.7160519684443365,0.0900235008448362,5.0,13.0,0.0054478012933376,256.0,8.086784149503378e-05,24.0,128.0,32.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,17,0.2374818192144446,9.983913930920531,0.0894021764397621,7.0,15.0,0.0008486082050728,256.0,0.0023083233363498,32.0,128.0,128.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,18,0.242766903188497,8.986891332736606,0.088705638423562,6.0,14.0,0.0063458438716471,256.0,0.0009504019780624,28.0,32.0,64.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,19,0.2550499036030337,6.301237248328739,0.0899751652032136,7.0,15.0,0.0020896945072529,256.0,2.423028488036924e-05,32.0,128.0,128.0,0.0,valendin,,b
cluster__electronics__ar_unbounded__b,LSTM,20,0.211958017027383,11.130921971615448,0.0895280968397855,7.0,15.0,0.0022465780317471,256.0,0.0007104822450115,32.0,64.0,32.0,0.2,valendin,,b
cluster__electronics__cluster_16__a,LSTM,1,0.3053802088630881,2.4406053393153013,0.0868612797214434,12.0,20.0,0.0099910800293231,64.0,0.0001504002479043,169.0,64.0,32.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,2,0.2637768969697701,1.722164246323122,0.0849758435327273,19.0,27.0,0.0032787508638342,64.0,0.0090731076571459,260.0,128.0,32.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,3,0.1836489872375214,0.9140017153777826,0.0871640834957361,17.0,25.0,0.000772232814509,256.0,6.735448395756008e-06,72.0,32.0,64.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,4,0.2500070678023819,1.1426094268015268,0.0865115914493799,7.0,15.0,0.0033924877258408,256.0,8.28691549029337e-05,32.0,128.0,64.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,5,0.2864705417136127,3.15379925979353,0.0843615096348982,17.0,25.0,0.0042983510237313,64.0,0.0028707713289113,234.0,128.0,128.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,6,0.1664557079008092,1.0745880777491874,0.0867758803069591,10.0,18.0,0.0028385174728384,256.0,0.0008639559032768,44.0,64.0,64.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,7,0.317365648821997,3.4893078871016274,0.0833687639007201,48.0,56.0,0.0018047481106469,64.0,2.3868222530424693e-05,637.0,128.0,128.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,8,0.2348209420041583,1.5492219522098554,0.0879667805773871,11.0,19.0,0.0004511742331206,128.0,0.0007671384394836,84.0,128.0,128.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,9,0.160730569517972,0.8012073332485605,0.0876090545207262,9.0,17.0,0.0051941867824738,256.0,0.0032489675540225,40.0,32.0,64.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,10,0.2912886236619501,1.5671610189714658,0.0872068032622337,11.0,19.0,0.003500736937934,256.0,1.1237801455134235e-05,48.0,32.0,128.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,11,0.3092800889122703,1.0364162724526162,0.0861216802150011,5.0,13.0,0.0044853066587084,256.0,0.0006601800916581,24.0,128.0,128.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,12,0.2202846820688306,3.614342127472312,0.0855250768363475,14.0,22.0,0.0012442604257588,256.0,0.0007998844581818,60.0,64.0,128.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,13,0.2701236548638113,2.9541211032930086,0.0870536158864314,24.0,32.0,0.0005056226126464,64.0,7.599914693412836e-05,325.0,128.0,128.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,14,0.3073554252418082,1.5543237240296697,0.0863295719027519,6.0,14.0,0.0036388482807216,256.0,2.7154162785847118e-06,28.0,128.0,128.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,15,0.3048883810453839,0.7689588401521439,0.0866730771958828,5.0,13.0,0.0057919777928871,256.0,0.0001248479474903,24.0,64.0,128.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,16,0.221748948036752,0.8077681458792044,0.0874112769961357,8.0,16.0,0.0038064190628296,256.0,2.581985680297143e-06,36.0,64.0,64.0,0.2,valendin,,a
cluster__electronics__cluster_16__a,LSTM,17,0.1892172532433354,1.5271962792150842,0.0865737330168485,11.0,19.0,0.0038479815931512,256.0,7.141028760370029e-05,48.0,32.0,64.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,18,0.2146885530066853,1.097225509928424,0.0870214775204658,8.0,16.0,0.0029063503861383,256.0,0.0088570677116941,36.0,64.0,128.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,19,0.2682450279697423,3.339430038880338,0.084847342222929,13.0,21.0,0.0013937322797969,256.0,0.0008843893890224,56.0,64.0,128.0,0.0,valendin,,a
cluster__electronics__cluster_16__a,LSTM,20,0.24140022101182,1.1061842015555985,0.0879727208188601,2.0,10.0,0.0040880664584167,128.0,0.00545043677942,21.0,64.0,64.0,0.0,valendin,,a
cluster__electronics__cluster_16__b,LSTM,1,0.294264175007263,1.3707622805374555,0.0876312000410897,7.0,15.0,0.0007141022437406,128.0,3.256022889531022e-06,56.0,64.0,128.0,0.2,valendin,,b
cluster__electronics__cluster_16__b,LSTM,2,0.2716774435098627,3.3919629651492627,0.0848033304970998,46.0,54.0,0.001152245239389,64.0,3.844926891294048e-05,611.0,128.0,64.0,0.0,valendin,,b
cluster__electronics__cluster_16__b,LSTM,3,0.2670855498950163,1.8580533119221008,0.0857830885797739,13.0,21.0,0.0014160038350571,256.0,1.0537756951094411e-06,56.0,64.0,128.0,0.0,valendin,,b
cluster__electronics__cluster_16__b,LSTM,4,0.2746874243590302,2.571287223198021,0.0846055688766332,24.0,32.0,0.0026321046371052,64.0,3.28926354566263e-05,325.0,128.0,64.0,0.0,valendin,,b
cluster__electronics__cluster_16__b,LSTM,5,0.169769770501762,0.5889021977734513,0.0885359868407249,5.0,13.0,0.0089172246691787,256.0,1.0805568416322378e-06,24.0,64.0,32.0,0.0,valendin,,b
cluster__electronics__cluster_16__b,LSTM,6,0.2737781018591568,1.3962248273006774,0.0868887286633253,8.0,16.0,0.0025130477902934,256.0,0.0053899420050402,36.0,128.0,64.0,0.0,valendin,,b
cluster__electronics__cluster_16__b,LSTM,7,0.2415844689508089,1.44248977570036,0.0858336128294467,10.0,18.0,0.0044515264851148,256.0,0.0048718672961699,44.0,32.0,64.0,0.2,valendin,,b
cluster__electronics__cluster_16__b,LSTM,8,0.2198498020788674,1.2992090462166868,0.0864575263112783,9.0,17.0,0.0057019672714136,256.0,0.0032897656902925,40.0,32.0,64.0,0.0,valendin,,b
